Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
5500896,1,64,5
5517548,4,9,5
5533128,16,100,5
5551860,9,49,5
5568504,0,1,5
5584120,4,9,5
5599688,1,2304,5
5618412,289,5776,5
5639220,256,784,5
5658984,4,441,5
5676652,36,961,5
5695380,1,16,5
5712024,0,256,5
5729704,0,361,5
5747372,9,441,5
5765048,4,0,5
5780664,1,100,5
5798344,16,784,5
5817060,4,49,5
5833688,0,256,5
5851388,9,121,5
5869060,9,16,5
5885696,49,484,5
5904432,196,361,5
5924180,49,9,5
5940824,0,1,5
5956432,9,0,5
5972028,1,100,5
5989704,4,256,5
6007384,4,25,5
6024020,9,484,5
6041708,1,100,5
6059392,4,81,5
6076020,4,100,5
6093704,4,144,5
6111396,9,9,5
6126984,1,4,5
6142572,1,225,5
6160252,4,121,5
6177940,16,324,5
6196644,196,4,5
6214336,4,2304,5
6233044,64,841,5
6251784,9,49,5
6268408,81,361,5
6287136,16,400,5
6305864,36,625,5
6324576,169,441,5
6344348,49,400,5
6363052,0,784,5
6380740,4,1369,5
6399452,169,3025,5
6420264,361,576,5
6440024,9,361,5
6457700,81,3025,5
6477452,361,4096,5
6498244,4,1089,5
6516980,64,0,5
6533624,16,16,5
6551296,4,225,5
6568976,36,16,5
6586668,1,16,5
6603312,25,484,5
6622024,0,81,5
6638668,9,441,5
6656344,49,729,5
6675044,225,529,5
6694812,225,144,5
6714580,9,25,5
6731224,4,225,5
6748900,9,16,5
6765532,36,784,5
6784268,0,576,5
6801948,0,9,5
6817532,4,441,5
6835216,49,900,5
6853944,81,529,5
6872656,0,441,5
6890332,1,1936,5
6909056,100,3136,5
6929848,49,676,5
6948568,4,16,5
6965212,0,121,5
6982912,4,289,5
7000580,9,9,5
7016172,1,36,5
7032816,1,100,5
7050500,25,361,5
7069228,36,289,5
7087936,4,25,5
7104584,1,9,5
7120184,1,36,5
7136820,1,25,5
7153460,4,16,5
7170096,0,16,5
7186752,4,9,5
7202348,0,121,5
7220028,9,0,5
7235636,4,9,5
7251228,9,121,5
7268896,25,81,5
7286580,4,0,5
7302192,1,16,5
7318828,0,121,5
7336492,1,81,5
7353136,1,9,5
7368744,1,4,5
7384336,0,4,5
7399940,9,4,5
7415536,0,49,5
7432176,1,9,5
7447780,9,49,5
7464408,9,9,5
7480016,16,16,5
7497688,16,100,5
7516424,0,256,5
7534104,1,196,5
7551776,0,9,5
7567376,4,49,5
7584028,4,324,5
7601704,36,64,5
7619384,1,0,5
7634976,16,1,5
7651620,4,100,5
7669300,9,81,5
7685940,1,36,5
7702584,36,81,5
7720256,0,1,5
7735860,1,64,5
7752500,1,81,5
7769148,1,4,5
7784744,0,1,5
7800348,9,64,5
7816968,0,36,5
7833620,4,0,5
7849216,0,25,5
7865856,1,16,5
7882492,1,0,5
7898096,0,25,5
7914748,0,64,5
7931380,0,16,5
7948020,0,100,5
7965692,9,9,5
7981316,16,4,5
7997940,0,1,5
8013536,25,64,5
8031204,9,64,5
8047860,0,121,5
8065532,1,100,5
8083220,9,100,5
8100912,9,169,5
8118580,9,49,5
8135220,0,9,5
8150836,1,4,5
8166424,25,1,5
8183068,0,1,5
8198660,1,9,5
8214252,1,256,5
8231928,49,961,5
8250660,49,64,5
8268340,16,81,5
8286020,49,100,5
8304740,4,81,5
8321384,1,25,5
8338024,9,49,5
8354656,16,576,5
8373384,25,1600,5
8393144,49,361,5
8411848,9,81,5
8428488,4,256,5
8446176,1,1156,5
8464900,36,1764,5
8484656,16,225,5
8503384,25,1,5
8520028,25,100,5
8538736,0,576,5
8556412,0,289,5
8574112,1,16,5
8590744,4,4,5
8606340,0,64,5
8622988,9,1,5
8638588,0,1,5
8654192,9,225,5
8671864,1,4,5
8687460,16,196,5
8706192,1,1,5
8721780,9,676,5
8739460,4,961,5
8757140,9,121,5
8774816,4,1521,5
8793532,121,3844,5
8814340,121,576,5
8834116,25,1,5
8850744,16,9,5
8867372,4,324,5
8885056,1,961,5
8902736,49,289,5
8921472,25,16,5
8939148,4,0,5
8954748,1,4,5
8970348,0,64,5
8986996,9,4,5
9002572,0,256,5
9020252,16,144,5
9038992,1,361,5
9056668,4,225,5
9074336,25,4,5
9090976,0,324,5
9108656,64,361,5
9127372,64,9,5
9144024,1,324,5
9161700,0,484,5
9179380,9,324,5
9197052,49,36,5
9214744,1,1,5
9230344,1,1,5
9245940,1,49,5
9262580,1,25,5
9279220,0,484,5
9296904,9,64,5
9313544,4,49,5
9330184,16,0,5
9346824,9,25,5
9363452,9,16,5
9380096,0,16,5
9396740,4,25,5
9413380,9,196,5
9431060,4,144,5
9448740,1,16,5
9465384,1,0,5
9480972,0,4,5
9496584,0,1,5
9512200,1,225,5
9529860,1,441,5
9547532,0,9,5
9563128,36,729,5
9581856,16,441,5
9600584,9,0,5
9616176,4,81,5
9632816,4,0,5
9648420,0,64,5
9665080,1,9,5
9680660,1,25,5
9697296,36,441,5
9716016,100,1369,5
9736820,100,729,5
9756572,49,64,5
9774268,16,1,5
9790892,1,0,5
9806504,0,49,5
9823132,9,289,5
9840820,1,121,5
9858500,4,25,5
9875132,0,64,5
9891776,16,1,5
9908416,1,0,5
9924016,9,324,5
9941688,0,225,5
9959376,4,9,5
9974984,9,4,5
9990576,0,144,5
10008256,1,361,5
10026980,9,49,5
10044664,1,25,5
10062336,25,441,1
10082096,16,121,1
10101856,0,121,1
10120580,0,1024,1
10140336,25,1521,1
10161132,16,529,1
10180892,4,1369,1
10200648,25,2304,1
10221452,144,1296,1
10243304,196,256,1
10264104,36,676,1
10283848,144,784,1
10304668,144,81,1
10324408,121,256,1
10345216,256,4,1
10363948,25,81,1
10382664,225,36,1
10402420,81,9,1
10420100,49,0,1
10437788,16,0,1
10455460,1,25,1
10473140,1,0,1
10489768,0,4,1
10506436,196,4,1
10525136,676,25,1
10544896,256,16,1
10564672,1,16,1
10582352,1,9,1
10598968,4,0,1
10615612,25,0,1
10633304,9,1,1
10649956,0,1,1
10666580,9,1,1
10683224,49,0,1
10700904,100,1,1
10719624,16,9,1
10737304,49,0,1
10754976,25,25,1
10773708,4,16,1
10791380,16,0,1
10809060,0,9,1
10825700,25,9,1
10843380,4,9,1
10860012,0,16,1
10877688,25,4,1
10895380,81,1,1
10913056,64,4,1
10930728,0,0,1
10947384,64,4,1
10965068,169,1,1
10983788,49,0,1
11001456,0,0,1
11018100,9,1,1
11034748,4,1,1
11051384,4,0,1
11068016,4,0,1
11084660,4,0,1
11101296,0,25,1
11118976,36,25,1
11137708,4,4,1
11154332,144,0,1
11173068,256,4,1
11191772,0,4,1
11208416,81,0,1
11226088,4,0,1
11242744,16,0,1
11260412,1,0,1
11277060,4,1,1
11293692,9,0,1
11310336,16,0,1
11328032,1,1,1
11344656,9,4,1
11361300,9,0,1
11377944,289,0,1
11396656,225,36,1
11416420,1,100,1
11435148,9,16,1
11452828,4,0,1
11469456,100,4,1
11488168,0,1,1
11504816,289,4,1
11523540,36,0,1
11541216,0,9,1
11557860,49,0,1
11575540,256,0,1
11594268,36,4,1
11611944,25,25,1
11630656,64,0,1
11648348,4,4,1
11664976,16,0,1
11682660,4,4,1
11699312,9,9,1
11715948,1,16,1
11733616,4,4,1
11750260,36,4,1
11767940,1,25,1
11785624,4,1,1
11802260,169,1,1
11820972,400,1,1
11839712,4,16,1
11857380,121,4,1
11876104,36,4,1
11893788,1,25,1
11911456,36,0,1
11929140,144,25,1
11948904,324,4,1
11967632,49,9,1
11985300,64,16,1
12004012,0,0,1
12020656,64,25,1
12039388,100,9,1
12058100,36,1,1
12075788,225,4,1
12094512,529,0,1
12113224,64,16,1
12131932,0,9,1
12148580,121,0,1
12167308,256,0,1
12186032,4,4,1
12202664,81,9,1
12220340,1,1,1
12236980,25,0,1
12254660,25,0,1
12272340,0,4,1
12288968,1,1,1
12305620,9,0,1
12322252,49,4,1
12339936,81,1,1
12357616,169,0,1
12376344,144,9,1
12395060,256,25,1
12414824,81,4,1
12432504,9,9,1
12449140,36,4,1
12466816,169,0,1
12485532,0,9,1
12502192,0,9,1
12518828,121,1,1
12537540,36,1,1
12555212,100,9,1
12573944,225,9,1
12592668,144,16,1
12612420,169,1,1
12631136,144,9,1
12649864,1,16,1
12667540,100,0,1
12686256,16,1,1
12703948,1,0,1
12720576,49,1,1
12738260,16,0,1
12755932,100,0,1
12774668,256,1,1
12793380,81,4,1
12811056,169,0,1
12829784,529,9,1
12848500,225,36,1
12868260,36,16,1
12886972,1,0,1
12903628,36,0,1
12921304,25,0,1
12938980,49,1,1
12956660,49,1,1
12974336,100,0,1
12993072,25,0,1
13010748,9,1,1
13027384,16,1,1
13045064,64,0,1
13062740,0,4,1
13079384,16,0,1
13097068,9,0,1
13113704,9,0,1
13130340,121,0,1
13149060,25,1,1
13166736,9,16,1
13184424,225,1,1
13203144,576,0,1
13221856,225,25,1
13241628,16,9,1
13259308,100,0,1
13278020,225,9,1
13296744,400,25,1
13316516,324,16,1
13336264,64,36,1
13354976,81,25,1
13373704,49,1,1
13391388,1,4,1
13408016,64,9,1
13425700,100,0,1
13444436,1,1,1
13461056,1,1,1
13477692,81,4,1
13495388,225,4,1
13514100,144,1,1
13532812,16,1,1
13550492,100,1,1
13569224,100,4,1
13587944,225,9,1
13606656,144,1,1
13625380,36,9,1
13643076,144,1,1
13661788,484,4,1
13680496,0,25,1
13698188,49,9,1
13715864,36,1,1
13733528,256,0,1
13752256,64,4,1
13769948,0,0,1
13786580,1,0,1
13803220,49,1,1
13820896,4,4,1
13837536,0,16,1
13855212,4,0,1
13871860,64,0,1
13889532,196,9,1
13908272,121,9,1
13926980,100,64,1
13946744,16,1,1
13964428,169,4,1
13983136,576,1,1
14001860,576,9,1
14020572,225,16,1
14040344,4,4,1
14056984,400,0,1
14075696,576,9,1
14094432,25,16,1
14113148,49,1,1
14130824,0,9,1
14147460,1,1,1
14164108,1,0,1
14180748,100,0,1
14199464,64,1,1
14217144,36,4,1
14234820,324,9,1
14253540,225,16,1
14273292,64,25,1
14292028,25,9,1
14309708,4,9,1
14326328,0,9,1
14342972,1,4,1
14359632,9,0,1
14376264,9,0,1
14392904,49,0,1
14410580,121,0,1
14429304,1,9,1
14445948,16,9,1
14463616,36,1,1
14481288,100,0,1
14500024,25,16,1
14518748,196,1,1
14537460,324,4,1
14556188,4,9,1
14572828,4,1,1
14589468,196,1,1
14608180,16,4,1
14625872,25,9,1
14643548,1,1,1
14660180,16,1,1
14677856,64,4,1
14695544,484,1,1
14714268,64,16,1
14732980,49,9,1
14750652,1,0,1
14767300,9,0,1
14783944,4,0,1
14800580,121,1,1
14819292,256,4,1
14838016,169,36,1
14857780,4,1,1
14874416,16,0,1
14892104,121,0,1
14910820,841,1,1
14929536,64,25,1
14948252,25,16,1
14966980,64,9,1
14984656,64,0,1
15002328,196,9,1
15021048,121,0,1
15039780,25,4,1
15057456,81,4,1
15075144,1,16,1
15092816,1,16,1
15110496,0,1,1
15127132,4,0,1
15143780,100,1,1
15162504,256,9,1
15181216,784,16,1
15200980,729,16,1
15220732,36,64,1
15239472,225,16,1
15259220,169,36,1
15278972,256,16,1
15298744,49,4,1
15316420,324,49,1
15336184,289,9,1
15354904,9,4,1
15371544,0,4,1
15388184,25,0,1
15405856,144,1,1
15424588,64,1,1
15442268,9,1,1
15458900,49,0,1
15476580,49,9,1
15494268,9,4,1
15510900,1,4,1
15527528,16,0,1
15545212,256,1,1
15563944,121,1,1
15582668,1,9,1
15599300,25,1,1
15616976,81,0,1
15634676,100,1,1
15653368,81,16,1
15672096,49,1,1
15689792,49,9,1
15707464,361,1,1
15726180,225,36,1
15745936,16,9,1
15763628,1,1,1
15780268,1,1,1
15796888,16,0,1
15814576,169,1,1
15833308,36,1,1
15850968,100,4,1
15869692,36,0,1
15887392,49,1,1
15905072,36,1,1
15922732,16,16,1
15941460,81,0,1
15959148,196,1,1
15977864,289,0,1
15996576,81,9,1
16014256,49,16,1
16032988,121,1,1
16051696,64,9,1
16069376,25,25,1
16088096,729,0,1
16106816,484,25,1
16126572,36,25,1
16145292,25,0,1
16162980,16,4,1
16180652,256,0,1
16199388,441,9,1
16218096,729,36,1
16237860,64,25,1
16256580,169,25,1
16276336,256,0,1
16295068,400,16,1
16314808,64,16,1
16333528,64,64,1
16352248,169,1,1
16370992,36,9,1
16388664,16,4,1
16406340,0,1,1
16422988,64,0,1
16440668,4,4,1
16457288,16,16,1
16476028,144,4,1
16494756,49,0,1
16512420,100,0,1
16531132,4,0,1
16547764,0,36,1
16565468,4,64,1
16583148,9,16,1
16600820,25,0,1
16618488,100,9,1
16637228,4,4,1
16653868,121,1,1
16672584,25,0,1
16690268,100,1,1
16708992,400,4,1
16727696,784,25,1
16747444,361,25,1
16767228,0,25,1
16784892,25,9,1
16802568,9,0,1
16819216,81,0,1
16836904,289,1,1
16855624,1,9,1
16872252,484,4,1
16890996,841,4,1
16909696,289,25,1
16929460,1,16,1
16947132,49,0,1
16964832,36,1,1
16982512,9,1,1
16999140,25,0,1
17016816,121,0,1
17035548,196,0,1
17054260,9,16,1
17071940,1,1,1
17088588,121,0,1
17107300,196,25,1
17127064,4,25,1
17144744,81,1,1
17162424,144,1,1
17181144,100,1,1
17199868,0,1,1
17216488,169,0,1
17235228,576,9,1
17253924,196,9,1
17272660,81,4,1
17290340,289,4,1
17309060,81,9,1
17326740,4,4,1
17343380,4,1,1
17360020,64,0,1
17377712,196,1,1
17396420,121,9,1
17415128,81,9,1
17432824,25,4,1
17450488,81,0,1
17468168,121,0,1
17486912,25,4,1
17504588,225,4,1
17523292,49,0,1
17540988,4,9,1
17557632,0,9,1
17574268,1,4,1
17590908,0,1,1
17607528,36,0,1
17625216,64,1,1
17642900,36,0,1
17660580,25,1,1
17678256,289,0,1
17696984,400,1,1
17715700,36,25,1
17734408,121,4,1
17753140,484,0,1
17771860,81,16,1
17790584,1,36,1
17808260,16,1,1
17825936,16,4,1
17843616,81,0,1
17861296,225,0,1
