Timestamp (micros),Sensor1 (mV),Sensor2 (mV)
6024020,9,484
6041708,1,100
6059392,4,81
6076020,4,100
6093704,4,144
6111396,9,9
6126984,1,4
6142572,1,225
6160252,4,121
6177940,16,324
6196644,196,4
6214336,4,2304
6233044,64,841
6251784,9,49
6268408,81,361
6287136,16,400
6305864,36,625
6324576,169,441
6344348,49,400
6363052,0,784
6380740,4,1369
6399452,169,3025
6420264,361,576
6440024,9,361
6457700,81,3025
6477452,361,4096
6498244,4,1089
6516980,64,0
6533624,16,16
6551296,4,225
6568976,36,16
6586668,1,16
6603312,25,484
6622024,0,81
6638668,9,441
6656344,49,729
6675044,225,529
6694812,225,144
6714580,9,25
6731224,4,225
6748900,9,16
6765532,36,784
6784268,0,576
6801948,0,9
6817532,4,441
6835216,49,900
6853944,81,529
6872656,0,441
6890332,1,1936
6909056,100,3136
6929848,49,676
6948568,4,16
6965212,0,121
6982912,4,289
7000580,9,9
7016172,1,36
7032816,1,100
7050500,25,361
7069228,36,289
7087936,4,25
7104584,1,9
7120184,1,36
7136820,1,25
7153460,4,16
7170096,0,16
7186752,4,9
7202348,0,121
7220028,9,0
7235636,4,9
7251228,9,121
7268896,25,81
7286580,4,0
7302192,1,16
7318828,0,121
7336492,1,81
7353136,1,9
7368744,1,4
7384336,0,4
7399940,9,4
7415536,0,49
7432176,1,9
7447780,9,49
7464408,9,9
7480016,16,16
7497688,16,100
7516424,0,256
7534104,1,196
7551776,0,9
7567376,4,49
7584028,4,324
7601704,36,64
7619384,1,0
7634976,16,1
7651620,4,100
7669300,9,81
7685940,1,36
7702584,36,81
7720256,0,1
7735860,1,64
7752500,1,81
7769148,1,4
7784744,0,1
7800348,9,64
7816968,0,36
7833620,4,0
7849216,0,25
7865856,1,16
7882492,1,0
7898096,0,25
7914748,0,64
7931380,0,16
7948020,0,100
7965692,9,9
7981316,16,4
7997940,0,1
8013536,25,64
8031204,9,64
8047860,0,121
8065532,1,100
8083220,9,100
8100912,9,169
8118580,9,49
8135220,0,9
8150836,1,4
8166424,25,1
8183068,0,1
8198660,1,9
8214252,1,256
8231928,49,961
8250660,49,64
8268340,16,81
8286020,49,100
8304740,4,81
8321384,1,25
8338024,9,49
8354656,16,576
8373384,25,1600
8393144,49,361
8411848,9,81
8428488,4,256
8446176,1,1156
8464900,36,1764
8484656,16,225
8503384,25,1
8520028,25,100
8538736,0,576
8556412,0,289
8574112,1,16
8590744,4,4
8606340,0,64
8622988,9,1
8638588,0,1
8654192,9,225
8671864,1,4
8687460,16,196
8706192,1,1
8721780,9,676
8739460,4,961
8757140,9,121
8774816,4,1521
8793532,121,3844
8814340,121,576
8834116,25,1
8850744,16,9
8867372,4,324
8885056,1,961
8902736,49,289
8921472,25,16
8939148,4,0
8954748,1,4
8970348,0,64
8986996,9,4
9002572,0,256
9020252,16,144
9038992,1,361
9056668,4,225
9074336,25,4
9090976,0,324
9108656,64,361
9127372,64,9
9144024,1,324
9161700,0,484
9179380,9,324
9197052,49,36
9214744,1,1
9230344,1,1
9245940,1,49
9262580,1,25
9279220,0,484
9296904,9,64
9313544,4,49
9330184,16,0
9346824,9,25
9363452,9,16
9380096,0,16
9396740,4,25
9413380,9,196
9431060,4,144
9448740,1,16
9465384,1,0
9480972,0,4
9496584,0,1
9512200,1,225
9529860,1,441
9547532,0,9
9563128,36,729
9581856,16,441
9600584,9,0
9616176,4,81
9632816,4,0
9648420,0,64
9665080,1,9
9680660,1,25
9697296,36,441
9716016,100,1369
9736820,100,729
9756572,49,64
9774268,16,1
9790892,1,0
9806504,0,49
9823132,9,289
9840820,1,121
9858500,4,25
9875132,0,64
9891776,16,1
9908416,1,0
9924016,9,324
9941688,0,225
9959376,4,9
9974984,9,4
9990576,0,144
10008256,1,361
10026980,9,49
10044664,1,25
10062336,25,441
10082096,16,121
10101856,0,121
10120580,0,1024
10140336,25,1521
10161132,16,529
10180892,4,1369
10200648,25,2304
10221452,144,1296
10243304,196,256
10264104,36,676
10283848,144,784
10304668,144,81
10324408,121,256
10345216,256,4
10363948,25,81
10382664,225,36
10402420,81,9
10420100,49,0
10437788,16,0
10455460,1,25
10473140,1,0
10489768,0,4
10506436,196,4
10525136,676,25
10544896,256,16
10564672,1,16
10582352,1,9
10598968,4,0
10615612,25,0
10633304,9,1
10649956,0,1
10666580,9,1
10683224,49,0
10700904,100,1
10719624,16,9
10737304,49,0
10754976,25,25
10773708,4,16
10791380,16,0
10809060,0,9
10825700,25,9
10843380,4,9
10860012,0,16
10877688,25,4
10895380,81,1
10913056,64,4
10930728,0,0
10947384,64,4
10965068,169,1
10983788,49,0
11001456,0,0
11018100,9,1
11034748,4,1
11051384,4,0
11068016,4,0
11084660,4,0
11101296,0,25
11118976,36,25
11137708,4,4
11154332,144,0
11173068,256,4
11191772,0,4
11208416,81,0
11226088,4,0
11242744,16,0
11260412,1,0
11277060,4,1
11293692,9,0
11310336,16,0
11328032,1,1
11344656,9,4
11361300,9,0
11377944,289,0
11396656,225,36
11416420,1,100
11435148,9,16
11452828,4,0
11469456,100,4
11488168,0,1
11504816,289,4
11523540,36,0
11541216,0,9
11557860,49,0
11575540,256,0
11594268,36,4
11611944,25,25
11630656,64,0
11648348,4,4
11664976,16,0
11682660,4,4
11699312,9,9
11715948,1,16
11733616,4,4
11750260,36,4
11767940,1,25
11785624,4,1
11802260,169,1
11820972,400,1
11839712,4,16
11857380,121,4
11876104,36,4
11893788,1,25
11911456,36,0
11929140,144,25
11948904,324,4
11967632,49,9
11985300,64,16
12004012,0,0
12020656,64,25
12039388,100,9
12058100,36,1
12075788,225,4
12094512,529,0
12113224,64,16
12131932,0,9
12148580,121,0
12167308,256,0
12186032,4,4
12202664,81,9
12220340,1,1
12236980,25,0
12254660,25,0
12272340,0,4
12288968,1,1
12305620,9,0
12322252,49,4
12339936,81,1
12357616,169,0
12376344,144,9
12395060,256,25
12414824,81,4
12432504,9,9
12449140,36,4
12466816,169,0
12485532,0,9
12502192,0,9
12518828,121,1
12537540,36,1
12555212,100,9
12573944,225,9
12592668,144,16
12612420,169,1
12631136,144,9
12649864,1,16
12667540,100,0
12686256,16,1
12703948,1,0
12720576,49,1
12738260,16,0
12755932,100,0
12774668,256,1
12793380,81,4
12811056,169,0
12829784,529,9
12848500,225,36
12868260,36,16
12886972,1,0
12903628,36,0
12921304,25,0
12938980,49,1
12956660,49,1
12974336,100,0
12993072,25,0
13010748,9,1
13027384,16,1
13045064,64,0
13062740,0,4
13079384,16,0
13097068,9,0
13113704,9,0
13130340,121,0
13149060,25,1
13166736,9,16
13184424,225,1
13203144,576,0
13221856,225,25
13241628,16,9
13259308,100,0
13278020,225,9
13296744,400,25
13316516,324,16
13336264,64,36
13354976,81,25
13373704,49,1
13391388,1,4
13408016,64,9
13425700,100,0
13444436,1,1
13461056,1,1
13477692,81,4
13495388,225,4
13514100,144,1
13532812,16,1
13550492,100,1
13569224,100,4
13587944,225,9
13606656,144,1
13625380,36,9
13643076,144,1
13661788,484,4
13680496,0,25
13698188,49,9
13715864,36,1
13733528,256,0
13752256,64,4
13769948,0,0
13786580,1,0
13803220,49,1
13820896,4,4
13837536,0,16
13855212,4,0
13871860,64,0
13889532,196,9
13908272,121,9
13926980,100,64
13946744,16,1
13964428,169,4
13983136,576,1
14001860,576,9
14020572,225,16
14040344,4,4
14056984,400,0
14075696,576,9
14094432,25,16
14113148,49,1
14130824,0,9
14147460,1,1
14164108,1,0
14180748,100,0
14199464,64,1
14217144,36,4
14234820,324,9
14253540,225,16
14273292,64,25
14292028,25,9
14309708,4,9
14326328,0,9
14342972,1,4
14359632,9,0
14376264,9,0
14392904,49,0
14410580,121,0
14429304,1,9
14445948,16,9
14463616,36,1
14481288,100,0
14500024,25,16
14518748,196,1
14537460,324,4
14556188,4,9
14572828,4,1
14589468,196,1
14608180,16,4
14625872,25,9
14643548,1,1
14660180,16,1
14677856,64,4
14695544,484,1
14714268,64,16
14732980,49,9
14750652,1,0
14767300,9,0
14783944,4,0
14800580,121,1
14819292,256,4
14838016,169,36
14857780,4,1
14874416,16,0
14892104,121,0
14910820,841,1
14929536,64,25
14948252,25,16
14966980,64,9
14984656,64,0
15002328,196,9
15021048,121,0
15039780,25,4
15057456,81,4
15075144,1,16
15092816,1,16
15110496,0,1
15127132,4,0
15143780,100,1
15162504,256,9
15181216,784,16
15200980,729,16
15220732,36,64
15239472,225,16
15259220,169,36
15278972,256,16
15298744,49,4
15316420,324,49
15336184,289,9
15354904,9,4
15371544,0,4
15388184,25,0
15405856,144,1
15424588,64,1
15442268,9,1
15458900,49,0
15476580,49,9
15494268,9,4
15510900,1,4
15527528,16,0
15545212,256,1
15563944,121,1
15582668,1,9
15599300,25,1
15616976,81,0
15634676,100,1
15653368,81,16
15672096,49,1
15689792,49,9
15707464,361,1
15726180,225,36
15745936,16,9
15763628,1,1
15780268,1,1
15796888,16,0
15814576,169,1
15833308,36,1
15850968,100,4
15869692,36,0
15887392,49,1
15905072,36,1
15922732,16,16
15941460,81,0
15959148,196,1
15977864,289,0
15996576,81,9
16014256,49,16
16032988,121,1
16051696,64,9
16069376,25,25
16088096,729,0
16106816,484,25
16126572,36,25
16145292,25,0
16162980,16,4
16180652,256,0
16199388,441,9
16218096,729,36
16237860,64,25
16256580,169,25
16276336,256,0
16295068,400,16
16314808,64,16
16333528,64,64
16352248,169,1
16370992,36,9
16388664,16,4
16406340,0,1
16422988,64,0
16440668,4,4
16457288,16,16
16476028,144,4
16494756,49,0
16512420,100,0
16531132,4,0
16547764,0,36
16565468,4,64
16583148,9,16
16600820,25,0
16618488,100,9
16637228,4,4
16653868,121,1
16672584,25,0
16690268,100,1
16708992,400,4
16727696,784,25
16747444,361,25
16767228,0,25
16784892,25,9
16802568,9,0
16819216,81,0
16836904,289,1
16855624,1,9
16872252,484,4
16890996,841,4
16909696,289,25
16929460,1,16
16947132,49,0
16964832,36,1
16982512,9,1
16999140,25,0
17016816,121,0
17035548,196,0
17054260,9,16
17071940,1,1
17088588,121,0
17107300,196,25
17127064,4,25
17144744,81,1
17162424,144,1
17181144,100,1
17199868,0,1
17216488,169,0
17235228,576,9
17253924,196,9
17272660,81,4
17290340,289,4
17309060,81,9
17326740,4,4
17343380,4,1
17360020,64,0
17377712,196,1
17396420,121,9
17415128,81,9
17432824,25,4
17450488,81,0
17468168,121,0
17486912,25,4
17504588,225,4
17523292,49,0
17540988,4,9
17557632,0,9
17574268,1,4
17590908,0,1
17607528,36,0
17625216,64,1
17642900,36,0
17660580,25,1
17678256,289,0
17696984,400,1
17715700,36,25
17734408,121,4
17753140,484,0
17771860,81,16
17790584,1,36
17808260,16,1
17825936,16,4
17843616,81,0
17861296,225,0
17880004,25,9
17897700,0,25
17915384,49,1
17933056,289,4
17951780,225,9
17970512,25,1
17988176,196,1
18006900,144,9
18025624,0,16
18043308,144,1
18062020,361,1
18080732,100,16
18100508,0,0
18117136,1,1
18133776,0,1
18150420,9,0
18167064,9,0
18183712,9,4
18200340,144,4
18219072,400,0
18237788,400,16
18257540,64,36
18276256,1,9
18292904,36,4
18310580,9,4
18327220,49,0
18344904,1,0
18361536,100,4
18380260,25,9
18397936,25,16
18416668,25,0
18434356,4,1
18450988,64,1
18468660,0,36
18486348,64,4
18504032,9,4
18520652,529,1
18539380,81,16
18558104,25,16
18576816,9,4
18593456,36,1
18611136,4,1
18627780,9,9
18644420,49,0
18662096,64,25
18680812,16,0
18698516,4,1
18715128,196,16
18734892,361,0
18753624,400,25
18773388,225,9
18792104,25,4
18809784,16,4
18827464,0,1
18844096,25,0
18861784,144,1
18880500,1,0
18897140,81,0
18914816,100,9
18933540,81,1
18951224,4,0
18967860,225,0
18986576,25,25
19005300,1,4
19021936,4,4
19038576,16,0
19056260,9,4
19072904,81,1
19090588,0,4
19107224,225,0
19125948,441,1
19144656,441,36
19164416,16,64
19183152,16,9
19200820,25,4
19218512,0,4
19235148,169,1
19253860,0,0
19270500,121,1
19289216,0,4
19305860,9,4
19322496,0,1
19339140,36,4
19356820,100,0
19375540,4,4
19392176,16,9
19409844,49,0
19427540,1,0
19444184,0,0
19460824,49,0
19478496,0,1
19495140,64,0
19512816,16,4
19530500,64,1
19548184,256,0
19566904,81,9
19584580,1,4
19601220,9,0
19617864,100,0
19636580,36,4
19654260,1,1
19670900,9,1
19687552,16,1
19705220,16,1
19722896,9,1
19739536,0,4
19756184,361,0
19774900,1296,9
19794656,625,36
19814432,625,49
19834184,900,16
19853940,361,49
19873688,256,36
19893468,289,1
19912168,144,16
19931928,25,16
19950660,0,0
19967308,9,0
19983940,4,1
20000576,144,0
20019308,169,1
20038028,49,4
20055700,100,0
20074416,0,16
20092104,9,1
20108748,81,1
20126412,100,4
20145136,16,4
20162824,100,1
20181544,196,1
20200264,9,4
20216908,9,0
20233544,9,9
20250168,144,0
20268900,169,0
20287620,16,16
20306344,64,0
20324016,324,0
20342736,169,25
20362504,16,9
20380180,121,0
20398912,484,1
20417624,256,4
20436344,9,25
20454008,9,4
20470660,36,0
20488352,49,4
20506016,256,0
20524740,49,25
20543452,25,4
20561148,81,1
20578824,0,0
20595460,25,1
20613140,289,4
20631860,25,9
20649544,25,1
20667212,25,0
20684912,225,0
20703624,100,4
20722332,1,4
20738972,1,1
20755620,25,0
20773296,81,0
20790980,16,4
20808660,1,1
20825312,64,4
20842980,81,1
20860644,64,4
20878324,64,0
20896024,9,1
20912664,100,4
20931376,121,4
20950108,25,16
20968816,49,0
20986504,25,1
21004176,1,16
21021856,16,0
21039536,16,1
21057220,1,4
21073856,49,0
21091540,49,0
21109212,49,4
21126900,1,1
21143528,4,0
21160188,36,0
21177848,100,0
21196568,81,4
21214268,0,4
21230904,256,4
21249620,361,1
21268328,4,49
21286028,100,9
21304752,4,4
21321380,25,1
21339044,64,0
21356744,121,1
21375460,36,1
21393136,100,1
21411860,9,1
21428508,441,0
21447208,1024,0
21466976,900,9
21485684,400,49
21505464,16,36
21524180,4,4
21540812,1,0
21557468,4,1
21574096,36,0
21591780,4,4
21608416,16,1
21626096,25,0
21643772,196,0
21662484,64,1
21680176,64,9
21697848,1521,0
21717608,196,36
21737364,3481,196
21759216,4096,64
21780000,1521,400
21801856,1,1
21818496,16,1
21836184,3844,1
21855928,2704,9
21875680,0,49
21893372,9409,64
21914164,11025,121
21937036,3969,900
21958876,15625,0
21979680,7225,2209
22002560,1600,784
22024396,10609,225
22047276,20164,841
22070180,961,1024
22092012,11449,324
22114896,4356,4
22134632,11664,121
22157528,5041,1
22177296,49,484
22197036,27225,169
22219932,0,676
22238644,1444,3844
22261540,2116,324
22283376,1089,484
22305200,12769,144
22328096,36,676
22347852,2809,4
22367604,12996,169
22390484,3844,361
22412336,8100,900
22434168,7396,441
22456000,2209,361
22477852,5329,25
22498656,6561,169
22520484,961,256
22541292,256,729
22562104,4,0
22578732,4,4
22595372,676,144
22616180,1369,1
22635928,21025,81
22657752,4096,900
22679608,6084,1600
22702492,10000,225
22725356,2025,484
22747196,100,0
22765920,400,81
22785684,3844,25
22806484,7056,324
22828316,14884,400
22851200,0,256
22869908,15376,2025
22893848,1849,3249
22916720,8836,1
22936480,9,576
22955220,484,25
22974968,16384,0
22995772,10404,1296
23019680,2916,676
23041544,3249,25
23062320,49,64
23081060,100,4
23099768,169,64
23119528,225,25
23139276,1089,256
23161124,2304,25
23181924,289,484
23202724,3481,0
23222488,400,49
23242256,400,49
23262028,0,1
23278656,256,100
23299460,361,4
23318176,784,4
23336884,1764,256
23358748,3136,400
23380576,2500,289
23402396,5041,729
23424248,5476,529
23446088,3249,196
23467928,36,484
23487700,1521,324
23509528,361,25
23529292,4225,9
23549048,1849,576
23570900,4,289
23589632,1936,1
23609372,12321,121
23632252,1681,529
23654104,4,169
23672816,81,16
23691552,784,144
23712336,3844,169
23734160,4900,16
23754976,6241,529
23776816,1,729
23795528,2601,64
23816328,9,36
23834004,5776,1
23853764,10201,16
23875608,3249,1296
23898488,17161,16
23920328,4225,1936
23943220,64,400
23962992,1024,9
23982728,961,121
24003520,49,169
24023292,2304,529
24045128,5929,289
24066964,7056,961
24088816,14161,81
24110648,29929,400
24133524,1089,1681
24156416,0,400
24175132,8993,784
24196960,7744,2401
24219840,6400,1521
24242732,81,25
24261456,484,16
24281200,3600,484
24303052,3844,1
24322812,900,576
24343616,576,49
24363376,4,100
24382092,400,169
24402872,12544,25
24424736,17689,1
24445520,6561,900
24467368,225,289
24488180,9,1
24504816,6561,49
24525612,2116,324
24547464,9,144
24566184,196,0
24584892,225,9
24603608,784,16
24623388,1225,144
24645216,49,36
24663940,1936,4
24683696,1444,16
24704496,1225,81
24725284,1600,100
24747140,784,49
24766880,1089,49
24787692,961,1
24806416,1600,100
24828248,4761,0
24848004,900,484
24868804,2704,169
24890648,9409,16
24911444,10201,324
24934312,441,676
24955136,49,324
24974896,81,16
24993616,4489,9
25013380,196,36
25033128,7569,256
25054960,13456,196
25077856,1089,1369
25100724,13924,64
25122568,11881,256
25145464,961,841
25166264,1,324
25184980,144,100
25205788,25,0
25223460,961,100
25244264,36,16
25262968,2025,81
25283784,529,81
25303532,121,25
25323300,81,100
25343052,361,0
25361776,1444,25
25382564,1936,144
25404396,3025,121
25426260,484,25
25445996,2304,144
25467840,20449,1
25488644,0,784
25507368,18769,1444
25531276,11664,961
25554180,0,676
25572896,27556,1521
25596796,1024,2025
25619700,1,225
25638420,676,1
25657128,5041,196
25678972,400,169
25699768,3600,144
25721616,784,9
25740332,144,81
25760100,900,0
25778812,529,16
25798556,144,25
25818332,36,4
25836008,1849,4
25855784,1521,49
25876572,256,196
25897380,2209,25
25918160,961,81
25937928,81,289
25957704,4,1
25974320,676,25
25994084,5625,49
26014892,676,144
26035684,2304,169
26057532,16,16
26076260,64,36
26094976,2116,1
26114724,9409,81
26135516,9025,289
26157364,1369,256
26179200,121,324
26199996,3600,256
26221864,2601,1
26241596,729,289
26262412,9,9
26279068,324,81
26298824,49,100
26318568,36,0
26336236,2025,81
26357064,441,16
26376816,1024,144
26398660,729,36
26418420,64,64
26437136,289,16
26456900,49,9
26474572,361,16
26494348,441,16
26514080,1156,81
26534884,9801,4
26554656,7921,576
26576496,841,676
26597292,196,196
26618108,81,225
26637868,400,144
26658640,1764,4
26678412,576,121
26699208,324,49
26718984,324,4
26737692,81,1
26755372,64,25
26774084,1156,9
26793840,1024,4
26813612,4624,25
26834412,4356,625
26856240,4761,400
26878104,49,81
26896824,361,225
26917600,169,16
26937368,2116,25
26958180,9,1
26974820,1681,49
26995604,169,25
27015376,400,81
27035124,841,4
27053860,841,16
27073600,361,49
27093376,676,64
27113136,100,16
27132880,1849,9
27152652,2401,4
27172420,2704,289
27194240,196,225
27215060,729,49
27234808,529,36
27254568,2401,121
27276424,1444,25
27297208,1764,81
27318008,196,64
27337788,169,196
27358584,1849,0
27378328,2116,121
27400172,9,64
27417864,169,16
27437612,144,0
27456336,64,9
27474020,196,9
27492740,25,0
27510420,81,0
27528100,121,1
27546832,361,4
27565544,1,0
27582188,400,9
27600888,2704,64
27621704,1600,36
27642504,256,225
27663272,5776,81
27684092,2304,169
27705936,3136,289
27727756,0,144
27746476,23716,1089
27770400,7569,2704
27793288,27225,0
27814092,324,1296
27835920,841,0
27854648,20736,9
27875428,400,1764
27897272,14400,361
27920156,15876,1521
27944092,13924,64
27965916,14161,36
27987764,0,961
28006492,21025,2116
28030396,19881,3364
28054324,1156,64
28075128,6084,961
28096972,484,256
28117764,3721,841
28139628,729,9
28158336,400,729
28179124,441,100
28199920,21025,144
28222808,32761,1225
28246720,5329,1936
28269612,225,225
28290408,1444,121
28312248,3136,400
28334092,11449,1
28354876,17689,121
28377760,1369,2025
28400628,3364,576
28422488,3600,256
28444336,2500,36
28465120,841,0
28483848,49,361
28503612,676,4
28522332,49,324
28542100,5776,1
28561840,13924,169
28584732,5041,64
28605540,729,256
28626336,961,25
28646096,1849,324
28667944,6400,1
28687684,4356,441
28709548,1681,121
28731372,1,9
28748016,484,121
28768808,441,25
28788568,3249,81
28809368,17161,400
28832244,29584,841
28855120,24336,1024
28879040,32041,1764
28902964,0,1936
28922712,0,2401
28942500,9801,1936
28965368,64,1089
28986180,784,16
29005944,256,169
29026740,441,9
29045448,1521,1
29065204,256,16
29084988,324,100
29105772,625,16
29125532,36,25
29144248,484,49
29164020,1296,1
29183764,9604,49
29204576,22201,81
29226412,10000,1936
29250324,10609,1089
29274240,9,256
29292964,9,729
29311688,576,0
29330412,3136,36
29351220,12544,16
29373036,0,1
29389692,17956,1600
29413612,1296,1600
29436480,1024,16
29457284,3969,4
29477044,529,361
29497844,169,196
29518644,1681,0
29538428,9409,1
29558168,484,529
29578964,2304,1600
29601852,1156,4
29621612,7396,256
29643440,23409,0
29664240,32041,961
29687128,3481,2209
29710012,2025,441
29731860,1225,1
29751628,1296,0
29771372,961,100
29792148,6561,324
29814020,1521,256
29835864,441,484
29856660,36,100
29876408,1,1
29893048,2704,64
29913860,1296,0
29933616,2025,100
29955456,6241,289
29977268,441,196
29998096,2116,144
30019932,2916,1
30039684,529,144
30060476,1,100
30079208,1156,25
30100020,1600,9
30119756,3025,289
30141624,3721,225
30163456,529,100
30184260,7396,49
30205052,30276,196
30227924,28224,1521
30251840,18769,1764
30275768,0,1024
30295532,2916,441
30317380,1936,169
30339208,8100,196
30361052,2500,225
30382884,6400,1296
30405772,17956,676
30428648,169,900
30449464,1369,484
30471296,1444,144
30493128,13689,64
30514960,8281,529
30536796,6561,676
30558652,5329,64
30579448,576,625
30600256,18496,4
30621056,17424,484
30643916,3136,2116
30666804,5329,36
30687620,12996,16
30709456,1,144
30728164,529,529
30748972,1369,4
30768736,4225,25
30789528,9,289
30808256,3721,144
30830096,4225,64
30850900,2304,81
30871700,100,36
30891452,0,144
30910172,676,0
30928892,676,49
