Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
53864,9025,3136,2
56088,441,169,2
58224,100,121,2
61716,324,400,2
79404,324,121,2
97068,0,64,2
111632,144,121,2
130356,64,16,2
146996,9,49,2
162592,25,16,2
179240,0,25,2
194836,49,49,2
211480,16,1,2
227080,16,9,2
242668,16,25,2
259320,0,9,2
273872,16,4,2
289464,1,0,2
304036,1,9,2
318608,4,4,2
333164,1,1,2
347708,9,4,2
362268,0,0,2
376840,0,4,2
391396,1,0,2
405948,0,1,2
420520,4,0,2
435068,0,0,2
449636,0,1,2
464192,1,0,2
478768,0,0,2
493320,1,1,2
507860,1,0,2
522448,4,1,2
537008,0,1,2
551560,1,1,2
566112,1,0,2
580692,1,1,2
595244,1,0,2
609784,1,0,2
624356,1,0,2
638904,0,0,2
653476,0,0,2
668036,1,0,2
682600,0,0,2
697160,0,1,2
711716,0,1,2
726276,1,1,2
740840,0,0,2
755384,0,0,2
769952,0,4,2
784516,0,1,2
799080,0,1,2
813640,1,1,2
828200,1,0,2
842744,0,0,2
857316,0,0,2
871872,0,1,2
886428,0,0,2
900996,1,0,2
915564,1,1,2
930124,0,0,2
944676,0,0,2
959236,1,0,2
973792,0,0,2
988356,0,1,2
1002920,0,1,2
1018512,0,1,2
1034104,0,0,2
1049716,1,4,2
1065316,0,9,2
1080916,1,0,2
1096516,1,0,2
1112116,0,0,2
1127716,0,1,2
1143312,0,0,2
1158920,0,0,2
1174508,1,0,2
1190116,0,0,2
1205708,0,0,2
1221316,0,0,2
1236912,0,1,2
1252520,0,1,2
1268116,0,0,2
1283716,1,0,2
1299316,1,0,2
1314920,1,1,2
1330516,0,0,2
1346104,0,0,2
1361704,0,0,2
1377316,0,0,2
1392916,0,0,2
1408520,0,1,2
1424120,0,0,2
1439704,0,1,2
1455316,0,1,2
1470908,0,0,2
1486504,0,0,2
1502108,0,1,2
1517716,0,0,2
1533316,0,1,2
1548912,0,4,2
1564520,1,0,2
1580120,0,1,2
1595724,0,0,2
1611312,0,1,2
1626908,0,0,2
1642508,0,0,2
1658120,0,1,2
1673716,1,4,2
1689304,0,0,2
1704912,0,4,2
1720516,0,0,2
1736120,1,1,2
1751708,0,4,2
1767304,0,0,2
1782924,0,0,2
1798528,0,0,2
1814108,0,0,2
1829708,0,1,2
1845324,1,0,2
1860928,1,0,2
1876520,0,0,2
1892108,0,0,2
1907708,1,0,2
1923316,0,0,2
1938916,1,1,2
1954520,0,4,2
1970100,0,0,2
1985716,0,0,2
2001316,0,4,2
2016920,1,1,2
2032520,0,1,2
2048116,1,0,2
2063716,0,1,2
2079316,1,0,2
2094908,1,1,2
2110516,4,0,2
2126120,0,1,2
2141720,0,1,2
2157308,0,0,2
2172900,1,4,2
2188516,1,1,2
2204104,4,0,2
2219720,1,0,2
2235312,0,0,2
2250916,0,0,2
2266512,0,0,2
2282108,0,1,2
2297720,0,1,2
2313316,0,1,2
2328916,0,0,2
2344508,0,0,2
2360120,0,1,2
2375716,0,0,2
2391316,0,0,2
2406916,0,0,2
2422512,0,0,2
2438112,0,4,2
2453712,0,0,2
2469308,1,0,2
2484916,0,1,2
2500512,0,1,2
2516116,0,0,2
2531720,1,1,2
2547312,0,1,2
2562912,0,1,2
2578516,0,4,2
2594120,1,16,2
2610756,4,4,2
2626356,9,0,2
2641956,0,4,2
2657560,0,0,2
2673160,0,25,2
2689792,0,9,2
2705392,1,0,2
2720996,1,0,2
2736596,4,1,2
2752188,0,0,2
2767784,0,4,2
2783400,0,4,2
2799008,0,0,2
2814588,0,0,2
2830188,0,1,2
2845796,0,4,2
2861396,0,1,2
2876988,0,1,2
2892596,1,4,2
2908196,1,0,2
2923804,0,0,2
2939396,0,9,2
2954996,1,4,2
2970592,1,0,2
2986196,0,0,2
3001788,0,9,2
3017396,1,4,2
3032984,0,0,2
3048596,0,0,2
3064192,0,0,2
3079800,0,1,2
3095396,0,0,2
3110996,0,4,2
3126600,0,1,2
3142188,0,0,2
3157792,1,0,2
3173396,1,0,2
3188996,1,4,2
3204600,1,1,2
3220188,0,1,2
3235792,0,0,2
3251396,0,0,2
3266992,0,0,2
3282596,0,0,2
3298188,0,0,2
3313796,0,0,2
3329400,1,0,2
3344988,0,0,2
3360588,0,1,2
3376204,0,0,2
3391796,0,0,2
3407404,4,0,2
3422996,1,0,2
3438580,1,0,2
3454200,0,1,2
3469788,0,0,2
3485388,1,0,2
3500992,0,0,2
3516600,1,0,2
3532208,1,1,2
3547788,0,0,2
3563396,0,0,2
3579004,0,0,2
3594604,0,0,2
3610196,1,0,2
3625788,1,0,2
3641396,0,0,2
3656996,0,0,2
3672596,0,0,2
3688188,0,0,2
3703784,0,1,2
3719400,0,1,2
3734984,0,0,2
3750588,0,4,2
3766184,0,0,2
3781796,0,1,2
3797400,0,0,2
3812984,0,0,2
3828592,0,1,2
3844192,0,0,2
3859796,1,1,2
3875400,1,0,2
3890988,0,0,2
3906596,0,1,2
3922200,0,1,2
3937796,1,0,2
3953400,1,1,2
3968988,4,4,2
3984604,1,0,2
4000200,1,1,2
4015796,1,1,2
4031392,1,1,2
4047000,1,0,2
4062592,0,0,2
4078184,1,0,2
4093788,0,1,2
4109396,0,0,2
4124992,0,0,2
4140592,1,0,2
4156192,0,4,2
4171796,0,0,2
4187396,0,4,2
4202984,0,0,2
4218592,0,1,2
4234192,0,0,2
4249792,1,0,2
4265400,1,1,2
4280988,0,1,2
4296600,0,4,2
4312196,0,1,2
4327800,0,0,2
4343392,0,1,2
4358988,0,1,2
4374608,0,0,2
4390196,0,0,2
4405792,0,0,2
4421396,0,4,2
4436996,1,0,2
4452600,0,0,2
4468196,1,0,2
4483796,1,0,2
4499388,0,0,2
4514992,0,0,2
4530588,0,1,2
4546200,0,0,2
4561788,0,0,2
4577400,0,1,2
4592996,0,0,2
4608600,0,0,2
4624196,0,0,2
4639800,0,4,2
4655396,0,0,2
4670996,0,0,2
4686592,0,4,2
4702192,0,1,2
4717804,0,0,2
4733388,0,0,2
4749000,1,1,2
4764588,1,0,2
4780196,0,0,2
4795800,0,4,2
4811388,0,4,2
4826992,0,1,2
4842596,0,1,2
4858200,0,1,2
4873788,0,1,2
4889384,0,0,2
4904992,1,0,2
4920600,0,1,2
4936196,0,0,2
4951788,1,0,2
4967392,0,0,2
4982992,1,0,2
4998588,0,0,2
5014200,1,1,2
5029788,0,1,2
5045396,0,0,2
5060996,0,1,2
5076588,0,0,2
5092200,0,0,2
5107796,0,0,2
5123396,1,0,2
5138992,0,1,2
5154588,0,0,2
5170192,1,0,2
5185800,0,1,2
5201392,0,0,2
5216984,1,0,2
5232584,4,1,2
5248200,4,1,2
5263796,1,0,2
5279388,0,1,2
5295000,0,0,2
5310600,0,1,2
5326196,0,1,2
5341796,0,0,2
5357396,0,1,2
5372996,0,0,2
5388596,0,0,2
5404196,0,0,2
5419784,0,0,2
5435396,1,0,2
5451000,0,1,2
5466588,0,0,2
5482196,1,0,2
5497792,1,0,2
5513400,0,0,2
5528996,0,1,2
5544584,0,0,2
5560188,0,4,2
5575800,0,0,2
5591396,0,1,2
5606988,0,0,2
5622588,0,1,2
5638200,0,1,2
5653800,0,1,2
5669396,0,4,2
5684988,0,0,2
5700584,0,0,2
5716204,1,0,2
5731800,0,0,2
5747392,0,1,2
5762980,0,0,2
5778604,1,0,2
5794204,0,1,2
5809788,0,9,2
5825388,1,0,2
5840996,1,1,2
5856608,1,4,2
5872204,1,1,2
5887788,0,0,2
5903400,1,1,2
5918996,0,0,2
5934584,0,0,2
5950188,0,0,2
5965784,1,1,2
5981396,0,1,2
5996988,0,0,2
6012584,1,0,2
6028188,1,0,2
6043792,0,0,2
6059400,0,4,2
6074992,0,1,2
6090588,0,1,2
6106192,0,0,2
6121792,0,0,2
6137396,1,0,2
6152996,1,0,2
6168596,4,0,2
6184196,1,1,2
6199788,0,4,2
6215396,0,0,2
6230980,0,1,2
6246596,0,0,2
6262188,0,0,2
6277800,0,1,2
6293396,1,0,2
6308992,0,0,2
6324600,0,1,2
6340188,0,0,2
6355800,1,1,2
6371392,0,0,2
6386996,0,1,2
6402592,0,0,2
6418188,0,0,2
6433796,0,1,2
6449396,0,0,2
6464996,1,0,2
6480596,0,1,2
6496188,1,0,2
6511796,0,0,2
6527392,0,0,2
6542988,1,0,2
6558588,0,0,2
6574208,1,0,2
6589796,0,1,2
6605392,0,0,2
6620992,0,1,2
6636600,0,9,2
6652208,1,0,2
6667792,0,0,2
6683388,0,0,2
6698984,4,1,2
6714596,4,0,2
6730188,0,1,2
6745788,0,0,2
6761380,1,0,2
6776992,0,4,2
6792592,0,0,2
6808188,0,0,2
6823788,1,0,2
6839392,0,0,2
6855000,0,9,2
6870600,4,9,2
6886196,1,0,2
6901792,0,0,2
6917400,1,0,2
6932988,0,0,2
6948592,0,1,2
6964184,0,1,2
6979796,0,0,2
6995400,0,1,2
7010988,0,0,2
7026588,4,0,2
7042196,0,0,2
7057796,0,0,2
7073388,0,0,2
7088988,1,0,2
7104600,0,0,2
7120196,0,0,2
7135788,0,0,2
7151392,0,0,2
7167000,0,1,2
7182596,0,0,2
7198200,0,1,2
7213796,0,0,2
7229384,0,1,2
7244996,1,0,2
7260600,1,1,2
7276188,0,0,2
7291788,0,0,2
7307392,0,0,2
7322996,1,0,2
7338592,0,4,2
7354196,1,0,2
7369796,0,0,2
7385396,1,1,2
7401008,0,1,2
7416596,0,0,2
7432180,0,0,2
7447796,1,0,2
7463388,0,0,2
7478988,0,0,2
7494592,0,1,2
7510196,0,1,2
7525800,0,4,2
7541396,0,0,2
7556988,0,0,2
7572600,0,1,2
7588192,0,0,2
7603788,0,4,2
7619388,0,4,2
7635008,0,1,2
7650596,0,0,2
7666200,0,1,2
7681788,0,0,2
7697388,1,0,2
7712996,0,1,2
7728588,0,0,2
7744188,0,0,2
7759780,0,0,2
7775396,0,0,2
7790996,0,1,2
7806596,0,0,2
7822196,0,1,2
7837808,0,1,2
7853396,0,0,2
7868992,0,1,2
7884584,0,0,2
7900192,1,0,2
7915800,0,1,2
7931384,0,0,2
7946988,0,1,2
7962580,0,0,2
7978196,0,1,2
7993788,1,0,2
8009388,0,0,2
8024988,1,0,2
8040592,1,0,2
8056196,0,1,2
8071788,0,0,2
8087388,0,0,2
8102996,0,4,2
8118600,0,1,2
8134200,0,0,2
8149788,0,0,2
8165396,0,1,2
8180996,0,0,2
8196588,0,0,2
8212196,1,0,2
8227780,0,0,2
8243396,0,1,2
8258988,0,4,2
8274600,0,0,2
8290188,0,0,2
8305792,0,0,2
8321396,0,0,2
8336988,1,0,2
8352596,1,0,2
8368196,1,0,2
8383796,1,0,2
8399404,1,0,2
8414996,4,0,2
8430588,0,0,2
8446192,1,0,2
8461788,4,1,2
8477388,9,4,2
8492992,1,0,2
8508596,0,1,2
8524196,0,0,2
8539784,0,0,2
8555400,0,1,2
8571004,1,0,2
8586608,1,0,2
8602188,0,0,2
8617796,0,0,2
8633404,0,0,2
8649000,0,1,2
8664596,0,0,2
8680188,0,0,2
8695784,0,1,2
8711396,1,0,2
8726992,4,1,2
8742596,1,0,2
8758192,0,1,2
8773804,0,0,2
8789396,0,1,2
8804992,0,1,2
8820596,1,4,2
8836204,1,1,2
8851808,0,1,2
8867392,0,1,2
8882984,0,0,2
8898596,4,0,2
8914200,0,1,2
8929796,0,0,2
8945388,0,0,2
8960980,0,0,2
8976596,0,4,2
8992196,0,1,2
9007788,0,0,2
