Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
4771860,81,0,6
4788500,36,25,6
4806188,4,25,6
4822816,100,1,6
4840500,64,64,6
4858176,144,36,6
4876888,169,25,6
4895624,36,1,6
4912264,256,1,6
4929944,49,1,6
4946584,196,4,6
4964260,144,0,6
4981960,1,1,6
4997544,25,25,6
5015212,9,1,6
5030808,9,0,6
5046416,0,25,6
5063064,25,9,6
5079700,169,16,6
5098412,49,0,6
5115072,1,16,6
5131692,16,0,6
5148344,1,25,6
5164976,49,9,6
5181632,9,0,6
5197224,169,49,6
5215932,81,0,6
5232576,144,9,6
5250268,289,36,6
5268968,144,4,6
5286660,36,25,6
5304348,16,0,6
5320992,64,1,6
5337624,0,9,6
5353220,25,9,6
5369872,1,9,6
5385472,1,9,6
5401056,36,1,6
5417704,81,36,6
5435364,9,0,6
5450980,16,1,6
5467628,196,25,6
5486340,9,1,6
5501936,1,16,6
5518596,1,16,6
5535208,100,25,6
5553940,25,4,6
5570592,16,1,6
5587228,0,1,6
5602824,9,9,6
5618428,4,1,6
5634012,49,64,6
5651708,1,9,6
5667300,25,9,6
5683944,25,1,6
5700576,1,0,6
5716192,121,49,6
5734892,36,4,6
5751540,4,9,6
5767132,0,25,6
5783788,25,16,6
5801460,0,1,6
5817064,196,9,6
5834724,121,4,6
5852420,9,1,6
5868020,121,4,6
5885700,289,4,6
5903388,196,0,6
5921068,64,9,6
5937708,1,25,6
5954328,16,36,6
5972032,0,1,6
5987624,36,9,6
6004260,0,4,6
6019852,49,4,6
6036504,100,16,6
6055220,196,4,6
6072888,81,0,6
6089540,9,0,6
6105148,36,9,6
6121788,25,9,6
6138424,25,0,6
6155052,25,16,6
6172744,0,4,6
6188340,1,1,6
6203948,49,25,6
6221620,49,1,6
6238264,4,1,6
6253868,1,16,6
6270508,4,1,6
6286100,36,9,6
6302748,1,1,6
6318348,0,1,6
6333932,1,36,6
6350572,1,1,6
6366176,0,4,6
6381788,4,4,6
6397388,16,1,6
6414016,100,25,6
6432736,9,9,6
6448336,49,16,6
6466012,100,4,6
6483700,9,9,6
6499288,25,4,6
6515952,1,25,6
6532572,9,16,6
6549212,64,1,6
6565848,36,4,6
6582500,16,16,6
6600184,81,0,6
6616824,81,0,6
6633452,9,49,6
6650112,1,1,6
6665704,9,4,6
6681304,196,64,6
6700008,100,4,6
6717700,1,0,6
6733304,25,49,6
6750968,169,9,6
6768668,169,36,6
6787384,16,0,6
6804020,1,9,6
6819612,16,9,6
6836264,121,36,6
6854984,9,0,6
6870576,0,25,6
6887228,64,36,6
6904904,9,4,6
6920508,36,25,6
6938176,100,1,6
6955864,64,0,6
6972500,49,25,6
6990184,36,0,6
7006824,100,9,6
7024496,0,0,6
7040100,121,25,6
7058824,16,1,6
7075468,4,4,6
7091056,9,49,6
7107700,49,16,6
7125384,0,4,6
7140984,0,9,6
7156584,9,1,6
7172184,0,49,6
7188832,4,0,6
7204416,36,16,6
7222096,4,0,6
7237696,0,16,6
7254344,0,9,6
7269940,144,36,6
7288660,324,36,6
7307388,4,9,6
7322988,1,4,6
7338580,1,25,6
7355224,9,9,6
7370832,64,36,6
7388504,100,36,6
7407228,1,9,6
7422824,1,16,6
7439460,1,4,6
7455064,9,0,6
7470648,16,81,6
7488328,49,9,6
7504980,25,0,6
7521632,25,9,6
7538260,36,4,6
7554896,100,4,6
7572580,81,25,6
7590268,1,4,6
7605864,25,4,6
7622504,1,4,6
7638112,16,25,6
7655780,0,16,6
7672412,4,4,6
7688012,9,25,6
7704668,1,16,6
7721312,121,16,6
7740028,100,4,6
7757704,49,4,6
7774344,100,0,6
7792020,49,25,6
7809700,0,1,6
7825300,49,1,6
7841952,1,1,6
7857552,9,36,6
7874184,4,16,6
7890812,25,16,6
7908504,1,0,6
7924108,0,9,6
7939696,16,16,6
7957384,0,0,6
7972992,9,9,6
7988580,16,49,6
8006260,49,25,6
8023952,4,0,6
8039544,1,25,6
8056184,16,0,6
8072816,81,4,6
8089452,169,49,6
8108180,25,9,6
8124828,0,0,6
8140420,4,16,6
8157064,0,9,6
8172676,4,36,6
8189300,1,9,6
8204900,9,0,6
8220500,100,49,6
8239224,36,4,6
8255872,0,9,6
8271468,0,36,6
8288100,0,9,6
8303708,1,16,6
8320348,9,4,6
8335944,1,9,6
8351536,36,16,6
8369224,169,16,6
8387948,16,9,6
8404576,16,0,6
8421228,1,1,6
8436828,0,36,6
8453468,1,16,6
8470100,16,25,6
8487776,0,1,6
8503388,0,9,6
8518988,4,16,6
8535624,4,9,6
8551220,4,36,6
8567856,4,16,6
8584504,36,1,6
8601140,100,25,6
8619860,36,1,6
8636504,81,25,6
8654196,1,16,6
8670824,16,1,6
8687448,4,25,6
8704104,0,25,6
8720748,9,0,6
8736340,9,36,6
8752972,36,16,6
8770664,16,0,6
8787308,1,36,6
8803932,0,16,6
8820584,0,1,6
8836184,81,36,6
8853876,49,16,6
8871544,25,0,6
8888180,36,25,6
8905860,361,9,6
8923552,81,1,6
8940176,0,9,6
8955784,16,16,6
8973476,36,9,6
8990100,81,25,6
9007784,16,1,6
9024416,36,1,6
9041068,1,4,6
9056664,4,36,6
9073296,4,9,6
9088900,16,36,6
9106588,16,1,6
9123220,0,16,6
9139868,1,1,6
9155460,144,36,6
9174180,169,36,6
9192904,0,0,6
9208504,9,25,6
9225136,0,1,6
9240736,0,4,6
9256344,4,16,6
9272976,144,1,6
9290660,529,9,6
9308356,144,0,6
9326024,16,9,6
9342656,324,0,6
9360336,225,16,6
9379064,4,0,6
9394660,25,25,6
9412332,4,36,6
9428968,9,9,6
9444588,1,9,6
9460176,25,49,6
9477860,0,1,6
9493456,1,4,6
9509072,9,49,6
9525696,9,9,6
9541284,4,25,6
9557932,9,1,6
9573544,9,9,6
9589140,36,25,6
9606824,9,0,6
9622428,25,4,6
9639068,49,16,6
9656744,9,0,6
9672344,49,4,6
9688976,16,4,6
9705616,25,25,6
9723296,0,4,6
9738904,64,4,6
9755536,121,9,6
9773224,16,9,6
9789876,1,9,6
9805452,0,64,6
9822104,1,9,6
9837708,25,16,6
9855392,1,9,6
9870980,4,0,6
9886580,1,49,6
9903220,0,0,6
9918828,1,16,6
9935460,9,9,6
9951060,1,0,6
9966660,49,36,6
9984340,0,0,6
9999936,16,9,6
10016580,0,1,6
10033228,1,25,6
10050908,4,36,6
10068588,0,0,3
10085224,4,49,3
10102900,9,9,3
10119544,4,9,3
10136180,1,9,3
10152828,1,0,3
10169464,0,9,3
10186100,16,9,3
10203772,9,1,3
10220420,4,4,3
10237068,4,9,3
10253712,1,4,3
10270344,1,9,3
10286984,1,25,3
10304660,1,0,3
10321312,4,1,3
10337948,0,4,3
10354580,4,1,3
10371224,0,4,3
10387868,16,0,3
10405532,0,9,3
10422168,0,0,3
10438824,0,9,3
10455472,0,1,3
10472100,25,0,3
10489776,9,4,3
10506424,25,9,3
10524092,9,1,3
10540740,0,0,3
10557364,0,25,3
10575072,4,4,3
10591700,0,9,3
10608332,0,4,3
10624972,169,36,3
10644740,484,0,3
10663464,169,64,3
10683208,49,25,3
10701940,1,1,3
10718580,49,4,3
10736260,1,49,3
10753936,9,36,3
10771624,1,9,3
10788264,16,4,3
10805944,144,9,3
10824648,100,9,3
10843384,49,36,3
10862116,4,1,3
10878740,16,36,3
10897464,9,81,3
10915144,16,16,3
10933864,169,25,3
10953624,225,169,3
10974432,121,36,3
10994176,16,0,3
11011856,1,4,3
11028496,4,81,3
11046180,49,169,3
11065940,784,81,3
11085696,676,4,3
11104428,225,81,3
11124172,49,25,3
11142904,9,36,3
11160572,9,361,3
11179300,16,64,3
11198024,81,9,3
11215692,0,225,3
11234424,4,441,3
11253136,81,121,3
11272892,225,196,3
11293704,49,9,3
11311396,625,625,3
11332184,144,676,3
11352980,1,25,3
11370668,256,4,3
11389380,1156,144,3
11411212,121,0,3
11429944,16,361,3
11449708,1,324,3
11468408,36,1369,3
11489212,144,1936,3
11511056,25,121,3
11530816,4,25,3
11548496,100,289,3
11569304,1024,196,3
11591132,1681,49,3
11611940,64,64,3
11630672,16,324,3
11650436,1,169,3
11669144,25,0,3
11686812,196,169,3
11707616,169,100,3
11728420,196,0,3
11747136,576,16,3
11766916,256,1,3
11785624,16,196,3
11805376,36,100,3
11825136,0,36,3
11842824,100,100,3
11863624,169,625,3
11884416,4,1521,3
11904200,81,1225,3
11924980,121,361,3
11945768,0,16,3
11963460,256,16,3
11983224,256,0,3
12001940,0,9,3
12018580,16,64,3
12037308,289,1,3
12056020,100,9,3
12074736,36,0,3
12092424,9,49,3
12110104,36,16,3
12128828,625,1,3
12147536,1296,9,3
12167312,256,0,3
12186024,64,9,3
12203692,196,49,3
12223456,25,64,3
12242180,49,144,3
12261924,256,196,3
12282732,36,16,3
12301464,4,4,3
12318108,256,0,3
12336816,324,36,3
12356572,1,144,3
12375308,144,81,3
12395060,400,16,3
12414816,64,36,3
12433548,25,0,3
12451224,0,16,3
12468904,324,361,3
12489700,196,324,3
12510504,9,49,3
12528176,81,1,3
12545856,81,0,3
12563544,9,16,3
12581236,4,4,3
12597864,25,0,3
12615536,100,144,3
12636332,484,625,3
12657128,121,256,3
12677940,225,81,3
12697696,484,121,3
12718508,676,225,3
12739288,256,100,3
12760096,484,25,3
12779864,1600,0,3
12799628,361,0,3
12818332,0,36,3
12836028,16,121,3
12855772,0,16,3
12873452,49,16,3
12892188,4,4,3
12908824,441,64,3
12928576,324,225,3
12949388,16,4,3
12967060,16,16,3
12985776,36,1,3
13003460,16,25,3
13022172,36,225,3
13041948,4,81,3
13059628,49,4,3
13077300,121,100,3
13098108,9,81,3
13115788,16,1,3
13133460,16,81,3
13152172,49,121,3
13171944,16,9,3
13189608,49,16,3
13208336,196,169,3
13229148,1,121,3
13247864,81,9,3
13265540,1,4,3
13282180,4,1,3
13298820,196,25,3
13318584,81,169,3
13338348,81,256,3
13358100,169,4,3
13376820,100,16,3
13396584,81,1,3
13414260,81,49,3
13432996,16,49,3
13451700,9,25,3
13469368,81,81,3
13488096,36,169,3
13507868,144,81,3
13527620,4,36,3
13545296,16,0,3
13562980,49,36,3
13581700,4,36,3
13599376,25,256,3
13619132,4,25,3
13636840,1,0,3
13653468,4,9,3
13670100,49,9,3
13687772,9,16,3
13705472,36,4,3
13723136,0,4,3
13739780,1,225,3
13758508,196,81,3
13778268,289,36,3
13798008,0,9,3
13814652,25,4,3
13832340,1,25,3
13850036,4,324,3
13868724,49,100,3
13888492,4,4,3
13905140,64,4,3
13922820,49,4,3
13940508,1,4,3
13957152,16,0,3
13974824,144,0,3
13993548,36,4,3
14011216,9,9,3
14027860,25,9,3
14045544,256,36,3
14065296,576,196,3
14086096,49,225,3
14105876,1,36,3
14123544,121,0,3
14142252,100,25,3
14162032,25,1,3
14179704,81,64,3
14198412,121,36,3
14218176,16,25,3
14236900,0,1,3
14253536,25,4,3
14271232,36,36,3
14289944,4,0,3
14306580,36,1,3
14324264,81,4,3
14341936,100,0,3
14360676,4,4,3
14377304,25,121,3
14397060,400,100,3
14417844,576,9,3
14436588,25,4,3
14454248,289,81,3
14474008,36,36,3
14492744,100,0,3
14511472,169,1,3
14530180,0,1,3
14546820,1,4,3
14563472,0,16,3
14581148,0,100,3
14599860,64,100,3
14619604,400,36,3
14639384,676,1,3
14658092,100,0,3
14676820,1,9,3
14693460,9,36,3
14711148,196,1,3
14729856,225,49,3
14749616,9,1,3
14766268,81,4,3
14783936,100,81,3
14803692,100,64,3
14823464,36,1,3
14841148,256,16,3
14860892,324,9,3
14879608,256,0,3
14898340,0,0,3
14914980,64,36,3
14933696,9,36,3
14951372,0,0,3
14968040,4,36,3
14985696,16,16,3
15004412,16,0,3
15022100,0,1,3
15038752,0,1,3
15055388,4,16,3
15073052,0,16,3
15090748,100,9,3
15109464,4,25,3
15127140,49,0,3
15144816,121,9,3
15163544,196,0,3
15182264,4,4,3
15198892,36,36,3
15217608,16,4,3
15235296,0,0,3
15251936,4,9,3
15268580,196,4,3
15287292,256,49,3
15307068,49,81,3
15325780,25,16,3
15344500,64,16,3
15363216,36,0,3
15380904,16,100,3
15400668,25,121,3
15420424,196,36,3
15440192,121,1,3
15458892,64,100,3
15478656,0,36,3
15496340,25,16,3
15515056,4,16,3
15532744,1,4,3
15549372,4,36,3
15567064,121,4,3
15585776,729,64,3
15605532,144,81,3
15625300,1,9,3
15641940,81,9,3
15659620,49,0,3
15677296,100,100,3
15698112,324,16,3
15717856,49,121,3
15737616,144,121,3
15758424,361,9,3
15777152,25,49,3
15795860,25,0,3
15813536,4,16,3
15831216,16,0,3
15848892,1,121,3
15867624,196,1,3
15886336,529,16,3
15906108,196,4,3
15924816,9,16,3
15942500,9,100,3
15961224,36,25,3
15979936,225,9,3
15998656,121,16,3
16018412,49,36,3
16037136,121,16,3
16056892,576,0,3
16075620,49,9,3
16093300,121,64,3
16113060,169,9,3
16131788,36,1,3
16149452,81,16,3
16168180,289,36,3
16187944,64,64,3
16206660,64,16,3
16225388,16,9,3
16243064,64,4,3
16260744,225,4,3
16279448,361,16,3
16299224,100,16,3
16318980,81,16,3
16337700,9,4,3
16354340,169,1,3
16373060,25,36,3
16391768,49,64,3
16410500,16,4,3
16428184,441,16,3
16447940,324,4,3
16466660,64,81,3
16485372,64,324,3
16505148,64,81,3
16523864,25,9,3
16541544,49,16,3
16560256,81,64,3
16578984,49,1,3
16596652,25,0,3
16614328,169,0,3
16633060,676,4,3
16651776,196,25,3
16671540,0,9,3
16688180,25,4,3
16705864,16,1,3
16723540,81,0,3
16741216,100,25,3
16760992,4,16,3
16778668,0,25,3
16796344,36,25,3
16815048,196,9,3
16833800,100,1,3
16852508,36,0,3
16870180,9,1,3
16886828,49,0,3
16904500,169,4,3
16923216,0,4,3
16939856,144,1,3
16958580,169,4,3
16977300,256,25,3
16997060,289,4,3
17015768,36,16,3
17034500,36,4,3
17052188,4,64,3
17069868,4,100,3
17088592,49,1,3
17106260,0,1,3
17122900,1,9,3
17139532,100,1,3
17158264,289,4,3
17176988,121,1,3
17195700,81,16,3
17214408,400,9,3
17233148,36,36,3
17251856,0,64,3
17269536,100,100,3
17290348,289,100,3
17311148,36,81,3
17329860,16,49,3
17348572,169,0,3
17367304,400,1,3
17386032,324,25,3
17405780,169,36,3
17425548,1225,0,3
17445300,121,0,3
17464008,4,0,3
17480648,0,1,3
17497296,64,64,3
17516024,100,144,3
17536820,36,4,3
17554500,196,9,3
17573224,324,9,3
17591940,25,16,3
17610656,25,49,3
17629388,49,25,3
17648100,9,49,3
17665772,4,4,3
17682420,0,1,3
17699064,144,64,3
17718820,144,121,3
17739616,4,49,3
17757304,0,49,3
17774984,49,0,3
17792664,9,4,3
17809292,36,36,3
17828024,289,64,3
17847780,441,9,3
17866500,36,4,3
17884188,25,16,3
17902908,16,9,3
17920580,49,36,3
17939300,4,100,3
17958024,100,36,3
17977788,25,0,3
17995456,16,1,3
18013132,0,1,3
18029784,81,36,3
18048504,196,9,3
18067216,100,49,3
18086984,49,49,3
18105700,256,16,3
18125456,4,81,3
18143136,64,1,3
18160824,169,16,3
18180576,121,36,3
18200336,0,49,3
18218028,1,4,3
18234664,4,0,3
18251304,9,1,3
18267932,64,4,3
18285628,36,0,3
18303304,529,36,3
18323060,676,9,3
18341780,289,1,3
18360508,64,144,3
18380264,64,144,3
18400024,25,9,3
18417704,4,4,3
18434340,36,9,3
18452012,289,0,3
18470736,676,36,3
18490496,169,64,3
18510260,0,9,3
18526896,0,196,3
18545608,4,81,3
18563296,16,4,3
18580988,1,16,3
18598664,0,121,3
18617388,49,25,3
18636108,16,4,3
18653788,144,0,3
18672516,36,16,3
18691224,49,36,3
18709952,1,16,3
18727620,144,1,3
18746336,81,1,3
18764024,1,16,3
18781696,196,1,3
18800416,225,0,3
18819156,16,4,3
18836828,16,4,3
18854508,1,4,3
18871136,0,25,3
18888820,25,16,3
18907540,16,4,3
18925224,64,1,3
18942892,361,4,3
18961620,289,4,3
18980336,49,4,3
18998016,100,16,3
19017792,576,0,3
19036504,576,0,3
19055228,100,0,3
19073940,49,36,3
19092676,144,1,3
19111384,36,0,3
19129064,16,1,3
19146724,0,4,3
19163388,121,16,3
19183140,225,36,3
19202900,16,16,3
19221624,1,1,3
19238272,0,25,3
19255948,1,4,3
19272576,25,1,3
19290260,100,49,3
19310016,361,81,3
19329780,289,25,3
19349552,0,0,3
19366192,81,1,3
19383860,400,36,3
19403620,49,1,3
19421304,4,49,3
19438984,4,100,3
19457708,36,1,3
19475376,64,1,3
19493068,0,4,3
19509700,25,9,3
19527372,81,9,3
19545064,36,4,3
19562748,1,9,3
19579376,16,81,3
19598096,1,196,3
19616832,9,25,3
19634512,9,9,3
19651148,1,16,3
19668820,1,9,3
19685468,144,25,3
19705228,256,16,3
19724984,4,16,3
19742648,16,49,3
19761384,169,9,3
19780092,144,16,3
19799856,9,16,3
19817548,36,0,3
19835232,1,4,3
19851856,256,16,3
19871624,100,0,3
19890348,36,25,3
19909052,36,0,3
19926732,25,9,3
19944408,9,1,3
19961072,4,1,3
19977708,1,16,3
19995376,9,0,3
20012016,256,4,3
20030740,361,16,3
20050500,4,9,3
20067144,144,16,7
20086912,121,16,7
20106668,1,0,7
20123292,16,1,7
20140972,0,4,7
20157628,0,0,7
20174264,196,25,7
20194008,289,36,7
20213784,9,9,7
20230428,9,1,7
20247064,9,1,7
20263696,289,1,7
20282432,169,9,7
20301152,0,1,7
20317780,4,0,7
20334408,0,0,7
20351056,1,4,7
20367708,100,9,7
20386420,169,9,7
20405132,9,1,7
20421780,36,0,7
20439468,4,0,7
20456112,169,1,7
20474828,484,25,7
20494580,121,25,7
