Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
53856,2916,9216,6
56092,1156,441,6
58268,4,49,6
60276,1024,484,6
78360,16,324,6
94992,1369,1,6
111640,529,121,6
130356,36,361,6
148028,361,49,6
165712,16,225,6
183400,361,9,6
200028,2704,225,6
219776,12100,1,6
238504,2916,81,6
257232,11449,900,6
278028,29929,49,6
297788,256,2209,6
317552,30276,121,6
338336,9216,900,6
358108,289,324,6
376808,7225,16,6
395524,0,49,6
411144,0,1681,6
428816,4624,5329,6
449620,8464,100,6
469372,13924,4,6
488096,9216,2401,6
508892,6241,484,6
528676,17161,64,6
548424,625,36,6
566096,1600,1,6
583780,5184,16,6
602496,19321,36,6
622260,0,400,6
638884,27556,1089,6
660740,12544,1024,6
682584,8649,2500,6
703396,576,1600,6
723160,729,144,6
741860,16129,1,6
760568,0,64,6
776168,1089,2025,6
796984,3844,1600,6
817772,20164,256,6
838560,0,169,6
855232,11449,5929,6
877076,49,900,6
894740,6084,169,6
914496,3844,64,6
933232,1024,400,6
952952,14884,1024,6
974816,27889,676,6
995624,225,1369,6
1015372,15625,9,6
1035132,6400,484,6
1055932,64,169,6
1074664,1764,16,6
1094436,5625,25,6
1114192,3481,16,6
1133948,0,9,6
1149532,26896,1296,6
1172428,625,2809,6
1193248,324,529,6
1212992,1444,1,6
1231716,441,100,6
1251484,36,4,6
1268104,2704,361,6
1288896,3969,225,6
1309692,9604,196,6
1330516,7396,484,6
1351296,21904,625,6
1373124,21904,16,6
1393952,17424,1936,6
1416824,21489,1,6
1436580,18564,3025,6
1459480,8836,2401,6
1481284,29241,2401,6
1504188,23865,36,6
1524984,13988,5041,6
1547852,4225,6084,6
1569684,5329,1225,6
1591556,256,0,6
1609236,36,4,6
1625860,1369,0,6
1644580,9801,484,6
1665404,12100,144,6
1687228,8281,1444,6
1709056,49,169,6
1727784,361,144,6
1747540,49,169,6
1766272,1936,16,6
1786028,7225,0,6
1804744,784,484,6
1824496,32041,256,6
1846344,6561,1369,6
1868188,2916,1089,6
1890028,1681,225,6
1910812,8464,144,6
1931624,13456,25,6
1952424,2025,1936,6
1974268,169,1089,6
1995088,16,36,6
2012736,1521,100,6
2033544,2401,49,6
2053308,1849,676,6
2074112,400,169,6
2093868,1681,36,6
2113628,6724,529,6
2134428,3136,1296,6
2156264,2401,16,6
2176024,7744,1,6
2194740,29241,324,6
2216588,14400,289,6
2238404,1024,484,6
2259212,4900,121,6
2280016,21025,361,6
2301852,14161,676,6
2323720,49,841,6
2342432,81,256,6
2361164,9216,1,6
2379864,0,121,6
2397552,16384,1024,6
2420428,5041,1156,6
2442292,49,121,6
2460988,17956,36,6
2481788,1936,289,6
2502576,324,1089,6
2523376,6400,16,6
2543140,2809,196,6
2563952,121,1521,6
2584744,1296,25,6
2604496,6561,256,6
2625304,1089,0,6
2644040,1936,121,6
2664844,22801,4,6
2684580,23104,1296,6
2707448,961,2500,6
2728260,576,169,6
2748024,3136,100,6
2768808,1024,529,6
2789632,21904,4,6
2809372,15376,2401,6
2832256,1369,900,6
2853068,3136,0,6
2871768,12996,9,6
2891544,21609,81,6
2912352,64,784,6
2931072,400,225,6
2950836,1089,25,6
2970576,2601,0,6
2989320,81,64,6
3006984,10404,16,6
3027784,3364,49,6
3047560,324,225,6
3067308,196,4,6
3084980,2304,0,6
3103708,625,324,6
3123488,25,144,6
3142196,64,4,6
3158820,100,121,6
3178592,36,16,6
3196268,2916,225,6
3217056,7744,1,6
3235772,7744,784,6
3256584,6241,169,6
3277380,3969,100,6
3298180,1849,576,6
3319004,100,169,6
3338744,225,0,6
3356432,196,144,6
3376184,5329,196,6
3397016,400,81,6
3415712,196,100,6
3435456,2304,36,6
3455228,3969,144,6
3476036,225,400,6
3495792,4900,16,6
3515560,21609,4,6
3535316,2116,1600,6
3557136,625,484,6
3576904,2601,361,6
3597696,8281,36,6
3617464,169,784,6
3637216,3136,49,6
3656988,81,144,6
3675704,1444,225,6
3696512,6084,9,6
3715244,2304,49,6
3734988,5929,289,6
3755792,15876,100,6
3777628,49,100,6
3796352,3844,729,6
3817136,400,0,6
3834816,1225,144,6
3855624,400,36,6
3874336,5041,16,6
3894116,25921,225,6
3915936,0,676,6
3933612,5476,2500,6
3955468,12100,1521,6
3978340,1089,100,6
3999136,6400,484,6
4019944,9604,324,6
4040768,289,784,6
4060520,15876,144,6
4082344,25,100,6
4101072,2304,196,6
4121880,0,256,6
4139564,25,64,6
4157212,1444,16,6
4176980,12769,0,6
4196760,20736,625,6
4218592,1936,1369,6
4240428,1,361,6
4258120,1,25,6
4274752,2500,36,6
4294508,2809,81,6
4314292,1764,676,6
4335076,961,36,6
4353796,400,144,6
4373556,289,676,6
4393316,64,100,6
4412036,289,0,6
4429728,25,4,6
4446360,729,25,6
4465076,841,64,6
4483788,400,36,6
4502504,625,100,6
4522268,5776,9,6
4540984,3025,196,6
4561796,289,144,6
4581560,16,25,6
4599244,289,81,6
4617944,2304,1,6
4636656,3136,144,6
4657468,3600,81,6
4677224,256,121,6
4696980,5776,0,6
4715712,9216,64,6
4735476,4624,625,6
4756272,961,324,6
4776040,36,144,6
4794752,576,121,6
4814508,361,16,6
4833220,1,25,6
4849880,1,1,6
4865476,4,0,6
4881076,576,9,6
4898732,6084,36,6
4918508,7225,289,6
4939292,225,529,6
4959064,3136,121,6
4979888,676,81,6
4998588,25,64,6
5016276,576,9,6
5033944,289,4,6
5051632,441,81,6
5070360,1764,16,6
5090104,841,81,6
5108840,529,36,6
5127556,289,121,6
5147296,361,169,6
5167056,4,36,6
5183700,1156,9,6
5202420,15376,4,6
5222188,0,64,6
5238828,21609,1936,6
5261708,10816,2116,6
5284584,225,324,6
5304344,121,196,6
5324112,1089,36,6
5343860,100,144,6
5363620,0,16,6
5380252,6825,1681,6
5402092,17161,5776,6
5424984,49,1764,6
5444728,5625,16,6
5464508,9216,0,6
5483220,81,441,6
5501924,1225,576,6
5522748,13689,64,6
5543536,0,196,6
5561216,9604,841,6
5582020,11025,1681,6
5604908,0,289,6
5622568,0,1936,6
5641300,11449,5041,6
5664176,2601,1089,6
5686020,21025,16,6
5706832,11025,9,6
5726584,8464,576,6
5747380,29929,676,6
5769212,0,729,6
5786912,30976,1024,6
5809772,23104,784,6
5831600,1444,1156,6
5853468,12544,441,6
5875300,1521,576,6
5896096,1764,121,6
5916912,25,484,6
5935632,2809,9,6
5954348,9,9,6
5969948,169,841,6
5989708,13225,16,6
6010496,16900,81,6
6031284,3969,2809,6
6053156,289,484,6
