Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
5738000,25921,0,3
5757772,4900,9,3
5776476,0,289,3
5794152,29241,24025,3
5818080,0,21809,3
5837856,6889,0,3
5856580,3600,169,3
5877376,25,841,3
5896080,19881,225,3
5917920,32761,1369,3
5940804,4096,3600,3
5962652,324,144,3
5982416,25,121,3
6001132,441,529,3
6020892,324,25,3
6039624,36,225,3
6058340,289,169,3
6078100,9,16,3
6094712,0,64,3
6111352,26896,22801,3
6135296,0,29584,3
6155012,31185,14884,3
6178972,0,8649,3
6197688,0,1936,3
6216416,1936,1681,3
6238272,1,361,3
6255936,6241,1764,3
6277768,0,1521,3
6296484,9409,144,3
6317308,784,196,3
6337056,36,196,3
6355776,256,144,3
6375544,9,49,3
6392172,0,13689,3
6411924,23716,2704,3
6434804,0,23865,3
6454596,13456,2308,3
6477448,6561,0,3
6496152,4900,13924,3
6519060,9216,100,3
6539860,9,4,3
6555452,289,841,3
6575216,784,441,3
6594972,36,49,3
6612632,0,9,3
6628232,26244,22801,3
6652168,1,21609,3
6671932,6241,169,3
6692740,22801,36,3
6713556,3364,9,3
6732264,30564,1,3
6751992,23104,16260,3
6775932,0,29241,3
6795684,0,7225,3
6814408,784,121,3
6834160,484,1764,3
6854976,0,12996,3
6874724,10609,3844,3
6897608,441,9,3
6915292,3136,169,3
6936088,17161,1156,3
6958968,4624,100,3
6979780,144,4,3
6997460,81,121,3
7016180,49,4,3
7032796,23104,36,3
7053620,2585,5776,3
7075432,16900,0,3
7095200,2916,13456,3
7118100,1024,100,3
7138904,49,676,3
7157620,484,121,3
7177388,1,196,3
7195056,441,400,3
7214816,144,0,3
7232504,100,11664,3
7254328,729,0,3
7272040,2025,0,3
7290724,3633,19321,3
7313608,6793,0,3
7332320,10304,27332,3
7356244,18564,0,3
7376004,7921,0,3
7394736,1849,361,3
7415532,576,1,3
7433240,81,1849,3
7453000,484,2916,3
7473768,196,3136,3
7494568,169,3364,3
7515392,169,9,3
7533052,20164,4,3
7552800,30276,1764,3
7575692,529,1156,3
7596492,1764,961,3
7617292,81,1,3
7633940,64,256,3
7652664,441,256,3
7672420,64,1,3
7689052,0,0,3
7704644,17161,0,3
7724416,6889,121,3
7745224,289,4,3
7762900,1,0,3
7778488,0,0,3
7794084,24025,0,3
7813852,5184,16,3
7833620,36,100,3
7852348,16,9,3
7868972,0,0,3
7884568,26896,0,3
7904328,5184,1,3
7923064,225,9,3
7940752,0,2401,3
7959428,30976,12321,3
7983376,0,5828,3
8002076,9025,0,3
8020824,11193,1156,3
8043696,21809,12769,3
8067608,0,2916,3
8086340,289,36,3
8105060,1089,576,3
8125856,81,36,3
8143532,484,784,3
8163280,576,144,3
8183064,4,196,3
8200736,17689,3364,3
8223604,19145,10609,3
8247540,14884,3025,3
8270440,0,4761,3
8289144,0,20736,3
8308908,0,1444,3
8327600,19321,2916,3
8350512,0,3481,3
8369212,2153,21025,3
8392092,1424,32433,3
8414968,13456,0,3
8434744,6241,25,3
8454512,49,64,3
8472176,0,100,3
8489824,0,1225,3
8508596,25744,18496,3
8532492,0,0,3
8548084,21904,21809,3
