Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
5757784,81,144,6
5776508,1369,16,6
5796268,7569,256,6
5817072,361,289,6
5836832,2209,36,6
5856588,4096,144,6
5877388,5184,121,6
5898180,16129,625,6
5920012,11881,729,6
5941872,5929,16,6
5961624,0,1681,6
5980340,21025,900,6
6002204,5041,441,6
6023000,841,529,6
6042752,1764,36,6
6062508,196,9,6
6080168,8836,144,6
6100968,9409,841,6
6121800,3481,529,6
6142588,3364,100,6
6163376,14161,324,6
6185244,13924,1024,6
6208116,1296,256,6
6228892,14641,256,6
6250748,17985,2500,6
6273612,0,4624,6
6292344,3025,1225,6
6314184,6724,49,6
6333944,2809,121,6
6354740,64,0,6
6371388,2704,36,6
6391156,2304,289,6
6411948,1681,36,6
6431712,2116,196,6
6452512,36,25,6
6470196,16,16,6
6487868,676,324,6
6507644,289,9,6
6525320,121,0,6
6542988,4,196,6
6560656,1369,25,6
6580424,11664,49,6
6601240,9801,1024,6
6623068,3600,400,6
6643876,36,1,6
6660504,5929,36,6
6680256,1296,256,6
6701072,961,49,6
6719784,5929,144,6
6740580,2401,361,6
6761380,625,4,6
6779076,121,121,6
6798832,361,16,6
6817532,5776,144,6
6838360,13689,400,6
6860192,1225,484,6
6880996,1444,16,6
6900764,784,196,6
6920520,441,0,6
6938180,144,4,6
6955864,144,16,6
6974580,3844,1,6
6993316,13456,529,6
7015148,12100,900,6
7036988,14884,361,6
7058828,6889,576,6
7079628,5625,400,6
7100428,3969,196,6
7121220,900,100,6
7140980,1369,100,6
7161768,1024,36,6
7181560,4624,225,6
7202352,361,100,6
7222120,1,25,6
7238756,9216,16,6
7258496,0,1444,6
7277224,23716,3249,6
7300116,4,81,6
7316760,21025,625,6
7338580,27556,1024,6
7361448,841,484,6
7381244,9409,256,6
7402020,2025,400,6
7422820,324,16,6
7441548,9801,36,6
7461316,3481,324,6
7482108,0,0,6
7497704,0,49,6
7514348,2209,1,6
7533064,1936,196,6
7553844,5476,169,6
7574668,0,961,6
7592336,22801,3364,6
7615224,49,144,6
7633944,7569,16,6
7653708,10201,1764,6
7676572,2304,121,6
7697364,1369,81,6
7717148,64,289,6
7735848,2304,0,6
7754560,0,196,6
7772260,0,4489,6
7790992,5329,2025,6
7812824,196,49,6
7831536,121,36,6
7850264,4489,441,6
7871064,16384,121,6
7892896,14161,784,6
7914736,14161,1681,6
7937616,16129,841,6
7959460,11025,441,6
7981324,2500,625,6
8002116,841,100,6
8021868,841,0,6
8039544,2025,81,6
8059304,5476,289,6
8080112,25,4,6
8096740,5329,324,6
8117560,729,81,6
8136256,25,9,6
8152900,3249,121,6
8173704,29929,784,6
8195548,30564,2500,6
8218416,8448,5184,6
8240264,13689,2025,6
8263144,1,36,6
8279784,10609,0,6
8299556,5184,169,6
8320348,3025,121,6
8341140,3364,64,6
8360892,49,4,6
8377544,4,121,6
8395212,16384,1024,6
8418100,28900,5041,6
8440984,3600,2304,6
8462836,4761,64,6
8482572,0,900,6
8500268,8649,1296,6
8522104,576,0,6
8539776,7056,1,6
8558484,6889,1156,6
8580364,1,25,6
8596992,361,49,6
8615724,169,324,6
8635488,121,49,6
8654188,676,25,6
8672904,8649,16,6
8692652,23104,625,6
8714500,26569,2304,6
8737400,1936,484,6
8758184,324,100,6
8777956,441,49,6
8796664,81,100,6
8815384,1600,49,6
8835160,529,100,6
8854920,36,100,6
8873624,196,121,6
8893372,1600,169,6
8914192,900,100,6
8933964,64,25,6
8951636,9409,196,6
8972424,0,2401,6
8991140,5220,4225,6
9012976,19881,1369,6
9035864,361,196,6
9055636,100,49,6
9074344,9,0,6
9089944,1764,0,6
9108676,2500,256,6
9129464,441,81,6
9148180,841,0,6
9165868,1,64,6
9182524,5476,49,6
9202240,0,1296,6
9220976,32433,6400,6
9243856,0,4356,6
9262580,28561,1681,6
9285456,13225,1849,6
9308340,256,361,6
9328108,256,121,6
9347884,4,25,6
9364508,7225,25,6
9384260,17161,1521,6
9407136,4489,576,6
9427924,64,64,6
9445632,4,1,6
9461212,196,49,6
9479944,2025,9,6
9498668,196,64,6
9517396,9,49,6
9534036,676,36,6
9552760,1,0,6
9568360,289,25,6
9587088,196,1,6
9604748,4,25,6
9621372,4761,49,6
9641156,10404,729,6
9663004,1600,121,6
9683792,49,16,6
9701476,900,4,6
9719132,9801,225,6
9739944,2025,900,6
9760728,23104,400,6
9782584,32761,3025,6
9805476,3481,225,6
9826248,2116,0,6
9844972,2500,49,6
9864748,1600,16,6
9884520,1444,0,6
9903236,625,16,6
9921956,3136,100,6
9942752,3481,400,6
9963544,9,64,6
9980172,10201,256,6
10002016,18769,625,6
10024896,4356,441,6
10046756,289,144,6
10067548,1444,49,2
10088356,1521,25,2
10109160,196,9,2
10127872,784,49,2
10147628,100,144,2
10168436,1936,9,2
10188192,1849,169,2
10210028,1600,36,2
10230824,11449,324,2
10253708,32041,1764,2
10277624,9604,1024,2
10300504,8649,121,2
10322332,0,1521,2
10342100,24649,2704,2
10366040,3721,36,2
10386832,100,36,2
10406580,676,144,2
