Timestamp (micros),Sensor1 (mV),Sensor2 (mV)
5459292, 0, 5929
5477996, 0, 2704
5496712, 19044, 64
5517532, 1600, 1089
5539376, 1521, 1
5558096, 441, 625
5577864, 289, 36
5596580, 9, 100
5614248, 0, 0
5629844, 24649, 0
5649620, 3721, 49
5669392, 225, 64
5688092, 100, 16
5706828, 4, 9
5722420, 0, 0
5738000, 25921, 0
5757772, 4900, 9
5776476, 0, 289
5794152, 29241, 24025
5818080, 0, 21809
5837856, 6889, 0
5856580, 3600, 169
5877376, 25, 841
5896080, 19881, 225
5917920, 32761, 1369
5940804, 4096, 3600
5962652, 324, 144
5982416, 25, 121
6001132, 441, 529
6020892, 324, 25
6039624, 36, 225
6058340, 289, 169
6078100, 9, 16
6094712, 0, 64
6111352, 26896, 22801
6135296, 0, 29584
6155012, 31185, 14884
6178972, 0, 8649
6197688, 0, 1936
6216416, 1936, 1681
6238272, 1, 361
6255936, 6241, 1764
6277768, 0, 1521
6296484, 9409, 144
6317308, 784, 196
6337056, 36, 196
6355776, 256, 144
6375544, 9, 49
6392172, 0, 13689
6411924, 23716, 2704
6434804, 0, 23865
6454596, 13456, 2308
6477448, 6561, 0
6496152, 4900, 13924
6519060, 9216, 100
6539860, 9, 4
6555452, 289, 841
6575216, 784, 441
6594972, 36, 49
6612632, 0, 9
6628232, 26244, 22801
6652168, 1, 21609
6671932, 6241, 169
6692740, 22801, 36
6713556, 3364, 9
6732264, 30564, 1
6751992, 23104, 16260
6775932, 0, 29241
6795684, 0, 7225
6814408, 784, 121
6834160, 484, 1764
6854976, 0, 12996
6874724, 10609, 3844
6897608, 441, 9
6915292, 3136, 169
6936088, 17161, 1156
6958968, 4624, 100
6979780, 144, 4
6997460, 81, 121
7016180, 49, 4
7032796, 23104, 36
7053620, 2585, 5776
7075432, 16900, 0
7095200, 2916, 13456
7118100, 1024, 100
7138904, 49, 676
7157620, 484, 121
7177388, 1, 196
7195056, 441, 400
7214816, 144, 0
7232504, 100, 11664
7254328, 729, 0
7272040, 2025, 0
7290724, 3633, 19321
7313608, 6793, 0
7332320, 10304, 27332
7356244, 18564, 0
7376004, 7921, 0
7394736, 1849, 361
7415532, 576, 1
7433240, 81, 1849
7453000, 484, 2916
7473768, 196, 3136
7494568, 169, 3364
7515392, 169, 9
7533052, 20164, 4
7552800, 30276, 1764
7575692, 529, 1156
7596492, 1764, 961
7617292, 81, 1
7633940, 64, 256
7652664, 441, 256
7672420, 64, 1
7689052, 0, 0
7704644, 17161, 0
7724416, 6889, 121
7745224, 289, 4
7762900, 1, 0
7778488, 0, 0
7794084, 24025, 0
7813852, 5184, 16
7833620, 36, 100
7852348, 16, 9
7868972, 0, 0
7884568, 26896, 0
7904328, 5184, 1
7923064, 225, 9
7940752, 0, 2401
7959428, 30976, 12321
7983376, 0, 5828
8002076, 9025, 0
8020824, 11193, 1156
8043696, 21809, 12769
8067608, 0, 2916
8086340, 289, 36
8105060, 1089, 576
8125856, 81, 36
8143532, 484, 784
8163280, 576, 144
8183064, 4, 196
8200736, 17689, 3364
8223604, 19145, 10609
8247540, 14884, 3025
8270440, 0, 4761
8289144, 0, 20736
8308908, 0, 1444
8327600, 19321, 2916
8350512, 0, 3481
8369212, 2153, 21025
8392092, 1424, 32433
8414968, 13456, 0
8434744, 6241, 25
8454512, 49, 64
8472176, 0, 100
8489824, 0, 1225
8508596, 25744, 18496
8532492, 0, 0
8548084, 21904, 21809
8572008, 27489, 10417
8595920, 7396, 0
8614648, 9409, 0
8633380, 256, 1
8651068, 49, 100
8669796, 25, 36
8687460, 17689, 0
8707204, 16, 0
8723852, 17161, 529
8745700, 4, 144
8763372, 9, 4
8778996, 0, 6241
8797684, 30976, 3721
8820560, 0, 0
8836176, 0, 21481
8855928, 7744, 0
8874648, 6241, 361
8895444, 961, 64
8914180, 16, 0
8930828, 36, 64
8948500, 12100, 0
8968264, 14400, 0
8988008, 16129, 784
9009844, 0, 13988
9029580, 24649, 0
9049380, 7921, 81
9069124, 23104, 529
9090960, 0, 1849
9109684, 12769, 4356
9132580, 25, 25
9150248, 4, 25
9166924, 100, 0
9184568, 0, 25921
9204328, 0, 4356
9223060, 1, 144
9240752, 9604, 256
9261520, 0, 1521
9280256, 7744, 784
9301068, 121, 9
9318756, 324, 49
9337460, 26896, 25281
9361352, 0, 0
9376968, 0, 0
9392564, 9604, 0
9411292, 8281, 0
9430020, 324, 1
9447704, 1, 100
9465364, 0, 25921
9485116, 24336, 10201
9509044, 0, 19145
9528804, 24964, 0
9548568, 729, 9
9566276, 100, 0
9583920, 0, 28224
9603680, 0, 3969
9622416, 121, 576
9642188, 1, 9
9657780, 0, 676
9675444, 32041, 23104
9699372, 0, 30532
9719128, 9025, 0
9737860, 3844, 256
9758640, 144, 441
9778408, 729, 576
9798168, 256, 4
9815848, 0, 0
9831448, 30276, 0
9851224, 5329, 25
9870980, 484, 16
9889688, 16, 4
9906340, 0, 15129
9926100, 8804, 3481
9947912, 0, 0
9963524, 21025, 0
9983296, 1296, 29241
10006184, 3633, 25921
10030072, 31329, 4489
10054012, 441, 7056
10075872, 324, 1156
10097684, 0, 16641
10118484, 25921, 0
10139288, 5329, 729
10161120, 144, 324
10181940, 25, 121
10201696, 361, 361
10222496, 225, 16
10242268, 36, 121
10262028, 225, 144
10282820, 9, 25
10300500, 100, 144
10321312, 64, 1
10338984, 16, 49
10357688, 81, 36
10376420, 4, 9
10393052, 0, 0
10409680, 24964, 0
10430500, 4761, 4
10450268, 225, 25
10470016, 25, 0
10487692, 0, 16
10505376, 1600, 121
10527208, 8649, 256
10549064, 1444, 169
10570908, 49, 4
