Timestamp,Sensor1,Sensor2
18:08:07,0, 9025
18:08:07,31684, 1444
18:08:07,324, 961
18:08:07,144, 324
18:08:07,18225, 441
18:08:07,2916, 900
18:08:07,625, 0
18:08:07,784, 1681
18:08:07,0, 1024
18:08:07,0, 900
18:08:07,0, 13689
18:08:07,4352, 11664
18:08:07,22673, 8836
18:08:07,3481, 2025
18:08:07,3633, 2601
18:08:07,0, 10816
18:08:07,20313, 6889
18:08:07,0, 5776
18:08:07,14641, 4761
18:08:07,5625, 289
18:08:07,1028, 7056
18:08:07,0, 6724
18:08:07,14553, 8649
18:08:07,21609, 7396
18:08:07,11449, 2500
18:08:07,11193, 441
18:08:07,0, 64
18:08:07,14400, 0
18:08:07,0, 1849
18:08:07,17985, 4761
18:08:07,16900, 1369
18:08:07,19881, 100
18:08:07,0, 2401
18:08:07,0, 6889
18:08:07,10640, 9604
18:08:07,0, 9801
18:08:07,0, 5776
18:08:07,0, 3969
18:08:07,0, 5329
18:08:07,3633, 3364
18:08:07,0, 2116
18:08:07,0, 1296
18:08:07,0, 1156
18:08:07,2064, 2401
18:08:07,0, 1849
18:08:07,0, 1156
18:08:07,7364, 2916
18:08:07,24025, 4096
18:08:07,10404, 81
18:08:07,7364, 3844
18:08:07,31808, 7921
18:08:08,6288, 12100
18:08:08,1849, 7396
18:08:08,0, 441
18:08:08,0, 9025
18:08:08,0, 7056
18:08:08,0, 6724
18:08:08,0, 8281
18:08:08,8057, 5929
18:08:08,5828, 3721
18:08:08,25065, 4900
18:08:08,6400, 3249
18:08:08,0, 961
18:08:08,20313, 8100
18:08:08,20900, 5625
18:08:08,2064, 6561
18:08:08,1089, 4356
18:08:08,10089, 81
18:08:08,18697, 2809
18:08:08,0, 4761
18:08:08,28100, 12544
18:08:08,5476, 7396
18:08:08,0, 625
18:08:08,17924, 5184
18:08:08,4352, 4489
18:08:08,17985, 10609
18:08:08,2601, 4096
18:08:08,0, 2809
18:08:08,0, 6724
18:08:08,0, 1936
18:08:08,0, 3721
18:08:08,0, 8100
18:08:08,9553, 5929
18:08:08,0, 7569
18:08:08,0, 7396
18:08:08,0, 2500
18:08:08,0, 4225
18:08:08,0, 8836
18:08:08,0, 6561
18:08:08,7364, 2916
18:08:08,25600, 2116
18:08:08,0, 1521
18:08:08,24464, 1936
18:08:08,5329, 361
18:08:08,29584, 1225
18:08:08,0, 441
18:08:08,0, 0
18:08:08,6825, 1156
18:08:08,0, 2304
18:08:08,28100, 2304
18:08:08,0, 8836
18:08:08,0, 10201
18:08:08,0, 8464
18:08:08,0, 16129
18:08:08,0, 19044
18:08:08,0, 12996
18:08:08,0, 8649
18:08:08,0, 9216
18:08:08,0, 6724
18:08:08,0, 2916
18:08:08,0, 2209
18:08:08,7312, 3721
18:08:08,14852, 7396
18:08:08,29945, 7921
18:08:08,2704, 3136
18:08:08,5220, 729
18:08:08,0, 6724
18:08:08,0, 3025
18:08:08,0, 3136
18:08:08,0, 4356
18:08:08,8057, 2916
18:08:08,3617, 8464
18:08:08,28713, 14641
18:08:08,6400, 4225
18:08:08,0, 1296
18:08:08,0, 7225
18:08:08,23865, 4096
18:08:08,6288, 3969
18:08:08,9409, 4761
18:08:08,17161, 900
18:08:08,0, 0
18:08:08,23716, 0
18:08:08,9216, 1296
18:08:08,5753, 4900
18:08:08,0, 7569
18:08:08,11748, 8281
18:08:08,513, 6561
18:08:08,784, 2304
18:08:08,0, 1024
18:08:08,21489, 5041
18:08:08,0, 4225
18:08:08,0, 8281
18:08:09,29945, 5625
18:08:09,32433, 2116
18:08:09,4225, 1600
18:08:09,5220, 324
18:08:09,0, 5625
18:08:09,0, 5041
18:08:09,697, 6561
18:08:09,0, 11236
18:08:09,0, 9216
18:08:09,0, 7744
18:08:09,0, 8281
18:08:09,0, 7744
18:08:09,8804, 7744
18:08:09,3617, 9216
18:08:09,28713, 7056
18:08:09,3844, 1849
18:08:09,5220, 0
18:08:09,8057, 3600
18:08:09,0, 7225
18:08:09,25065, 7225
18:08:09,10640, 5184
18:08:09,0, 1296
18:08:09,10201, 196
18:08:09,0, 2500
18:08:09,5828, 12321
18:08:09,697, 10000
18:08:09,30564, 5625
18:08:09,4096, 2916
18:08:09,3108, 0
18:08:09,20249, 6241
18:08:09,14089, 9801
18:08:09,0, 4624
18:08:09,5929, 121
18:08:09,13988, 7569
18:08:09,0, 4356
18:08:09,0, 1681
18:08:09,0, 3969
18:08:09,0, 3249
18:08:09,11812, 3481
18:08:09,5089, 11664
18:08:09,22673, 11449
18:08:09,4900, 784
18:08:09,0, 1296
18:08:09,0, 3969
18:08:09,0, 5625
18:08:09,31185, 7921
18:08:09,0, 8100
18:08:09,28100, 4900
18:08:09,3844, 2116
18:08:09,6288, 841
18:08:09,0, 14884
18:08:09,0, 12769
18:08:09,23865, 10609
18:08:09,26896, 9604
18:08:09,8649, 64
18:08:09,31808, 484
18:08:09,8057, 1089
18:08:09,0, 6724
18:08:09,6288, 4356
18:08:09,3633, 1681
18:08:09,2401, 144
18:08:09,11193, 2116
18:08:09,0, 5329
18:08:09,16260, 5476
18:08:09,0, 4096
18:08:09,2304, 121
18:08:09,12321, 1225
18:08:09,22201, 841
18:08:09,0, 900
18:08:09,25065, 5329
