Timestamp,Sensor1,Sensor2
18:38:10,
18:38:10,1, 4
18:38:10,0, 1
18:38:10,0, 0
18:38:10,0, 0
18:38:10,1, 0
18:38:10,0, 0
18:38:10,0, 1
18:38:10,0, 1
18:38:10,0, 0
18:38:10,0, 0
18:38:10,0, 0
18:38:10,0, 1
18:38:10,0, , 1
18:38:10,0, 1
18:38:10,0, 0
18:38:10,0, 0
18:38:10,0, 1
18:38:10,0, 1
18:38:10,0, 1
18:38:10,0, 1
18:38:10,0, 0
18:38:10,1, 4
18:38:10,0, 1
18:38:10,0, 0
18:38:10,0, 0
18:38:10,1, 0
18:38:10,0, 0
18:38:10,0, 1
18:38:10,0, 1
18:38:10,0, 0
18:38:10,0, 0
18:38:10,0, 0
18:38:10,0, 1
18:38:10,0, 10816, 5041
18:38:10,9025, 11664
18:38:10,729, 10404
18:38:10,1089, 1156
18:38:10,144, 1444
18:38:10,64, 11236
18:38:10,225, 576
18:38:10,144, 3025
18:38:10,441, 2500
18:38:10,16, 6241
18:38:10,196, 9
18:38:10,529, 10201
18:38:10,529, 4900
18:38:10,256, 841
18:38:10,256, 36
18:38:10,169, 4096
18:38:10,121, 4624
18:38:10,289, 1849
18:38:10,64, 361
18:38:10,16, 1225
18:38:10,81, 1225
18:38:10,441, 64
18:38:10,144, 625
18:38:10,36, 3364
18:38:10,196, 1681
18:38:10,729, 25
18:38:10,1, 2025
18:38:10,49, 4489
18:38:10,1, 2401
18:38:10,361, 196
18:38:10,225, 81
18:38:10,36, 169
18:38:10,49, 576
18:38:10,324, 2601
18:38:10,25, 900
18:38:10,81, 1444
18:38:10,16, 484
18:38:10,144, 4225
18:38:10,36, 2025
18:38:10,961, 484
18:38:10,25, 1849
18:38:10,121, 900
18:38:10,1, 576
18:38:10,4, 6889
18:38:10,4, 9216
18:38:10,225, 1156
18:38:10,1, 1089
18:38:10,169, 12100
18:38:10,324, 3844
18:38:10,196, 5476
18:38:10,16, 14400
18:38:10,1225, 7569
18:38:10,961, 324
18:38:10,361, 64
18:38:10,361, 81
18:38:10,169, 25
18:38:10,100, 16
18:38:10,225, 196
18:38:10,100, 784
18:38:10,36, 196
18:38:10,196, 729
18:38:10,196, 2209
18:38:10,144, 49
18:38:10,9, 676
18:38:10,169, 4
18:38:10,49, 2809
18:38:10,144, 7225
18:38:10,961, 3364
18:38:10,289, 1444
18:38:10,225, 16900
18:38:10,784, 9025
18:38:10,441, 1849
18:38:10,1, 169
18:38:10,529, 12544
18:38:10,2401, 17689
18:38:10,1369, 9801
18:38:11,225, 12321
18:38:11,676, 8100
18:38:11,1024, 36
18:38:11,25, 1
18:38:11,169, 2116
18:38:11,9, 15376
18:38:11,49, 26569
18:38:11,4, 1444
18:38:11,144, 400
18:38:11,16, 1681
18:38:11,9, 676
18:38:11,169, 15376
18:38:11,324, 7396
18:38:11,1444, 324
18:38:11,64, 9
18:38:11,121, 49
18:38:11,324, 1089
18:38:11,169, 8464
18:38:11,576, 12996
18:38:11,256, 961
18:38:11,289, 4
18:38:11,9, 1
18:38:11,144, 4761
18:38:11,144, 13456
18:38:11,289, 15376
18:38:11,900, 13689
18:38:11,1024, 7225
18:38:11,900, 676
18:38:11,529, 100
18:38:11,4, 1
18:38:11,225, 289
18:38:11,100, 1681
18:38:11,9, 12321
18:38:11,169, 1369
18:38:11,196, 15376
18:38:11,16, 32041
18:38:11,16, 6241
18:38:11,225, 4624
18:38:11,1296, 28561
18:38:11,49, 29241
18:38:11,1936, 2116
18:38:11,324, 4356
18:38:11,400, 1296
18:38:11,841, 49
18:38:11,25, 841
18:38:11,144, 9604
18:38:11,484, 676
18:38:11,144, 7569
18:38:11,529, 169
18:38:11,529, 22201
18:38:11,121, 25600
18:38:11,900, 6400
18:38:11,400, 36
18:38:11,289, 81
18:38:11,36, 19600
18:38:11,0, 0
18:38:11,2500, 16641
18:38:11,3249, 3969
18:38:11,121, 25
18:38:11,441, 26896
18:38:11,25, 0
18:38:11,3969, 23716
18:38:11,3249, 361
18:38:11,9, 5776
18:38:11,169, 784
18:38:11,49, 5184
18:38:11,1, 121
18:38:11,225, 1521
18:38:11,4, 900
18:38:11,256, 2916
18:38:11,169, 0
18:38:11,361, 14641
18:38:11,441, 20736
18:38:11,1024, 6561
18:38:11,900, 289
18:38:11,841, 81
18:38:11,49, 1024
18:38:11,0, 2809
18:38:11,196, 9409
18:38:11,361, 4356
18:38:11,81, 625
18:38:11,576, 2209
18:38:11,1521, 81
18:38:11,49, 1936
18:38:11,36, 576
18:38:11,49, 361
18:38:11,81, 784
18:38:11,1024, 1369
18:38:11,225, 12544
18:38:11,625, 6400
18:38:11,961, 36
18:38:11,36, 400
18:38:11,16, 961
18:38:11,144, 3136
18:38:12,289, 400
18:38:12,64, 0
18:38:12,144, 1936
18:38:12,36, 1
18:38:12,81, 24025
18:38:12,961, 30276
18:38:12,5329, 3721
18:38:12,1156, 16
18:38:12,16, 144
18:38:12,225, 484
18:38:12,1, 7569
18:38:12,729, 10816
18:38:12,361, 3844
18:38:12,16, 4761
18:38:12,225, 4624
18:38:12,729, 289
18:38:12,256, 1156
18:38:12,9, 1849
18:38:12,225, 256
18:38:12,576, 1600
18:38:12,625, 676
18:38:12,196, 1089
18:38:12,36, 7744
18:38:12,25, 17424
18:38:12,196, 8100
18:38:12,1225, 0
18:38:12,676, 7225
18:38:12,9, 14641
18:38:12,529, 14400
18:38:12,225, 3844
18:38:12,196, 1024
18:38:12,64, 529
18:38:12,0, 1681
18:38:12,169, 169
18:38:12,144, 2209
18:38:12,0, 1681
18:38:12,4, 0
18:38:12,49, 1296
18:38:12,81, 1156
18:38:12,121, 11449
18:38:12,576, 24649
18:38:12,1089, 3600
18:38:12,676, 1369
18:38:12,121, 2916
18:38:12,64, 1936
18:38:12,9, 400
18:38:12,121, 225
18:38:12,49, 2304
18:38:12,4, 12996
18:38:12,121, 30625
18:38:12,729, 18225
18:38:12,2601, 529
18:38:12,324, 6561
18:38:12,169, 484
18:38:12,4, 289
18:38:12,4, 3969
18:38:12,625, 4096
18:38:12,961, 25
18:38:12,144, 400
18:38:12,196, 289
18:38:12,16, 900
18:38:12,324, 2704
18:38:12,16, 3721
18:38:12,121, 6084
18:38:12,0, 1521
18:38:12,36, 576
18:38:12,169, 3136
18:38:12,49, 2601
18:38:12,121, 100
18:38:12,361, 289
18:38:12,25, 1089
18:38:12,64, 9
18:38:12,81, 361
18:38:12,81, 961
18:38:12,25, 10404
18:38:12,900, 9801
18:38:12,289, 2025
18:38:12,16, 196
18:38:12,9, 961
18:38:12,256, 3481
18:38:12,36, 36
18:38:12,25, 25600
18:38:12,729, 0
18:38:12,3481, 7225
18:38:12,1600, 324
18:38:12,100, 3364
18:38:12,121, 64
18:38:12,1089, 1
18:38:12,841, 3969
18:38:12,484, 5184
18:38:12,729, 2601
18:38:12,289, 1600
18:38:12,169, 81
18:38:12,225, 676
18:38:12,4, 484
18:38:13,225, 4096
18:38:13,121, 12996
18:38:13,529, 2500
18:38:13,784, 1
18:38:13,9, 1764
18:38:13,49, 6889
