Timestamp,Sensor1,Sensor2
18:43:19,, 4
18:43:19,0, 9
18:43:19,1, 4
18:43:19,0, 9
18:43:19,0, 1
18:43:19,0, 9
18:43:19,0, 1
18:43:19,1, 49
18:43:19,4, 4
18:43:19,1, 16
18:43:19,0, 36
18:43:19,4, 9
18:43:19,1, 1
18:43:19,0, 4
18:43:19,0, 100
18:43:19,1, 81
18:43:19,4, 4
18:43:19,0, 0
18:43:19,0," 1611025", 9025
18:43:19,9025, 3364
18:43:19,144, 144
18:43:19,16, 256
18:43:19,1296, 256
18:43:19,4, 225
18:43:19,169, 144
18:43:19,256, 81
18:43:19,441, 4
18:43:19,81, 16
18:43:19,2500, 25
18:43:19,784, 16
18:43:19,1, 1
18:43:19,25, 36
18:43:19,4, 36
18:43:19,144, 1
18:43:19,49, 64
18:43:19,361, 100
18:43:19,1296, 225
18:43:19,1521, 289
18:43:19,64, 49
18:43:19,361, 81
18:43:19,64, 121
18:43:19,400, 0
18:43:19,841, 81
18:43:19,169, 289
18:43:19,64, 169
18:43:19,784, 25
18:43:19,324, 9
18:43:19,49, 49
18:43:19,529, 49
18:43:19,121, 1
18:43:19,2116, 25
18:43:19,3721, 256
18:43:19,36, 225
18:43:19,100, 16
18:43:19,4, 81
18:43:19,484, 1
18:43:19,1681, 25
18:43:19,1296, 225
18:43:19,484, 225
18:43:19,49, 4
18:43:19,729, 64
18:43:19,144, 25
18:43:19,81, 9
18:43:19,36, 9
18:43:19,16, 0
18:43:19,841, 16
18:43:19,2500, 289
18:43:19,1681, 625
18:43:19,729, 784
18:43:19,1600, 961
18:43:20,1225, 324
18:43:20,400, 25
18:43:20,1681, 225
18:43:20,400, 400
18:43:20,841, 16
18:43:20,121, 256
18:43:20,841, 4
18:43:20,900, 4
18:43:20,0, 64
18:43:20,625, 0
18:43:20,841, 16
18:43:20,36, 100
18:43:20,169, 169
18:43:20,121, 4
18:43:20,16, 9
18:43:20,729, 100
18:43:20,1681, 625
18:43:20,25, 1156
18:43:20,625, 1225
18:43:20,1225, 1600
18:43:20,784, 1600
18:43:20,324, 484
18:43:20,1, 361
18:43:20,4, 625
18:43:20,1, 900
18:43:20,196, 576
18:43:20,100, 100
18:43:20,64, 225
18:43:20,1225, 361
